dispositivo_id,fingerprint,tipo_dispositivo,sistema_operativo,app_version,ip_publica,imei_hash,rooteado,emulador,idiomas,fecha_registro,ultima_actividad,confianza
D000546,fp_5d2be7cd568a8ebdb99d,LAPTOP,Ubuntu 22.04,3.15.9,103.82.238.199,h_d4feb4865a52b2a4fc7ebf,false,false,es-GT,2021-08-17,2026-02-09T16:34:06Z,0.75
D000547,fp_9189ffa2fce9178a8bd1,MOBILE,Android 13,2.19.9,121.96.118.230,h_8a34d687d11b2ed7b9a24b,false,false,es-GT,2025-07-02,2026-02-11T19:47:34Z,0.96
D000548,fp_d0faf6565a372f0b768c,MOBILE,iOS 17,3.0.7,167.128.25.83,h_ee955fc879b4df13a21d43,false,false,es-GT,2020-05-30,2026-03-05T01:22:28Z,0.89
D000549,fp_1ff58797e8139f7281f3,LAPTOP,Ubuntu 22.04,3.3.8,95.221.200.67,h_0eab4ee588711161bd8942,false,false,es-GT|en-US,2025-08-28,2026-03-28T12:55:05Z,0.75
D000550,fp_f42a7c1d724eade367b4,MOBILE,iOS 18,2.10.2,188.100.7.208,h_92068e74cdfd3fb50aba7f,false,false,es-GT,2022-07-10,2026-03-21T00:10:34Z,0.88
D000551,fp_52fc79d4238ecde57943,LAPTOP,macOS 14,4.1.8,151.150.120.104,h_b958deafdd9d8e74ab43d3,false,false,es-GT,2022-03-21,2026-01-21T02:53:00Z,0.75
D000552,fp_bd5e15c13f9b246793c2,TABLET,Android 13,4.7.7,158.250.234.74,h_42e10143d5f1f2a10ac174,false,false,es-GT,2023-07-25,2026-02-05T00:41:45Z,0.89
D000553,fp_0c09ac1616392e5b4a72,MOBILE,iOS 18,3.7.8,142.96.96.19,h_b0f89a12361668d400a0d6,false,false,es-GT,2023-07-17,2026-03-18T15:41:47Z,0.87
D000554,fp_208dd57be4cf09d3f850,LAPTOP,Windows 10,3.1.9,45.102.4.232,h_f5c2290494cef09cf26b0c,false,false,es-GT,2024-08-08,2026-03-07T09:04:06Z,0.82
D000555,fp_2e27c301675cd78b8efa,MOBILE,iOS 17,2.7.5,111.135.242.232,h_36792a49e0692fe66ce0cc,false,false,es-GT,2025-06-07,2026-04-05T19:00:22Z,0.91
D000556,fp_b31b528a511d496f8285,LAPTOP,Ubuntu 22.04,4.6.5,102.16.120.39,h_2034c3d3947f5a206153bc,false,false,es-GT,2026-02-08,2026-02-11T05:08:28Z,0.82
D000557,fp_002004eed45b45c2800c,LAPTOP,Windows 10,4.20.0,79.118.222.224,h_f873220fec29c048224130,false,false,es-GT|en-US,2026-03-17,2026-01-23T01:21:08Z,0.98
D000558,fp_8e31cb34171db6f83b3c,LAPTOP,Ubuntu 22.04,4.0.9,25.6.134.63,h_08ccfc40b3c89fe98bb95a,false,false,es-GT,2021-01-23,2026-01-18T04:10:25Z,0.74
D000559,fp_1aa30249d8b557d4a37b,MOBILE,Android 13,2.10.8,177.71.22.85,h_07f8b5394642a826118183,true,false,es-GT,2022-12-17,2026-02-18T18:06:21Z,0.67
D000560,fp_f2442a26491132a6916f,MOBILE,Android 13,3.7.6,168.96.226.129,h_1cffb5049b84663412e22c,true,false,es-GT,2021-01-09,2026-02-07T05:09:17Z,0.74
D000561,fp_6fafa3a1c0577f1ea451,TABLET,iPadOS 17,3.4.0,188.136.59.250,h_30d981edcdc0c709c88c2b,false,false,es-GT,2021-03-17,2026-03-22T11:06:29Z,0.83
D000562,fp_8d93d98e95d2e3345539,LAPTOP,Windows 11,3.11.9,90.246.5.25,h_84d28dca0be8ab559976c2,false,false,es-GT|en-US,2025-01-03,2026-02-02T12:20:55Z,0.94
D000563,fp_b2b34e26e9fc1910856b,MOBILE,Android 13,3.11.2,69.223.46.112,h_f5a1a3badff139f983c05d,false,false,es-GT,2023-05-15,2026-03-04T17:24:38Z,0.76
D000564,fp_5b6eb727991c2962efd7,LAPTOP,Windows 10,2.16.5,191.16.61.10,h_dc3709a7f2fae025a77a17,false,false,es-GT|en-US,2020-05-18,2026-02-20T13:54:12Z,0.79
D000565,fp_efb9755fc56238de6077,LAPTOP,Windows 11,2.16.3,26.165.114.76,h_9dbc0f35319cf7f7730d5d,true,false,es-GT|en-US,2022-09-22,2026-03-09T02:37:46Z,0.63
D000566,fp_c05c4b04d0127948aea6,LAPTOP,Windows 10,3.4.4,164.96.76.190,h_c4f1de1a6c73ce329272f9,false,false,es-GT,2024-03-04,2026-03-11T05:05:34Z,0.85
D000567,fp_6ecdf37ea7335f58571c,LAPTOP,macOS 14,4.0.3,143.190.225.197,h_7851dea4259fee7ede7fc1,false,false,es-GT,2022-03-06,2026-01-21T06:04:28Z,0.95
D000568,fp_1bb5a9d49a257da8b894,MOBILE,iOS 18,4.1.6,58.179.36.19,h_43c382441c0b2abbf065a6,false,false,es-GT|en-US,2022-07-26,2026-03-04T13:53:24Z,0.88
D000569,fp_cdeca9e679e117f50ab7,LAPTOP,Windows 11,2.1.2,184.196.86.238,h_b40fbe186e36de7afbd8f6,false,false,es-GT|en-US,2020-11-18,2026-01-04T17:42:15Z,0.84
D000570,fp_16e55633196ca7a7dd16,MOBILE,iOS 17,4.12.2,189.24.78.227,h_398d44da706e95fc09a6a9,false,false,es-GT,2022-11-03,2026-02-21T07:12:44Z,0.91
D000571,fp_ee46c73b02b1ed3c59e8,MOBILE,Android 14,2.9.0,146.101.159.202,h_abfa0690e2c801a02f0fc9,false,false,es-GT|en-US,2022-05-13,2026-01-11T23:09:07Z,0.90
D000572,fp_2faec421e11ac2141bf3,MOBILE,iOS 17,4.3.8,123.121.152.236,h_2eb99024d2549b90302427,false,false,es-GT,2024-05-03,2026-01-30T00:25:04Z,0.85
D000573,fp_a7837b54fcc86b456800,TABLET,iPadOS 17,2.7.6,195.58.112.7,h_a80c77161796054492a92e,false,false,es-GT|en-US,2025-09-03,2026-03-30T07:31:30Z,0.73
D000574,fp_558d1cfa639025f83277,TABLET,iPadOS 17,4.1.5,117.169.54.202,h_df9da86a785e8d7dd0efbf,false,false,es-GT,2023-07-02,2026-04-09T18:00:40Z,0.88
D000575,fp_64ccd5d09b968a3b8444,MOBILE,Android 13,2.19.7,168.197.196.251,h_a2d9d2b73820b871bf99ce,false,false,es-GT|en-US,2023-01-07,2026-04-07T23:04:59Z,0.89
D000576,fp_230d80bf3af129d8a1ed,MOBILE,Android 13,2.20.4,184.158.202.100,h_0e2c477cf6ad69c7ff459d,false,false,es-GT,2024-06-14,2026-01-18T11:38:36Z,0.98
D000577,fp_65eff7e5221c62e91b1c,MOBILE,Android 13,4.12.5,110.199.114.223,h_c6f32701e1b45d1dfae912,false,false,es-GT|en-US,2020-08-27,2026-02-23T10:09:59Z,0.94
D000578,fp_ace7ceb9da28cbd50c3f,MOBILE,iOS 18,3.6.6,114.130.250.142,h_783cf66dee1256878368d0,false,false,es-GT,2020-06-27,2026-01-06T17:06:26Z,0.74
D000579,fp_b8942f2930c0f4d9ff3c,LAPTOP,macOS 14,3.7.8,100.14.238.17,h_e773a008f5c0b835fc458f,false,false,es-GT,2024-02-21,2026-04-03T02:06:51Z,0.93
D000580,fp_b133881d637b2614c8ab,MOBILE,iOS 17,3.17.2,153.201.33.226,h_37000035969b7dab9916f6,false,false,es-GT,2025-08-26,2026-01-03T18:53:12Z,0.81
D000581,fp_2385390f95341c75dd70,LAPTOP,Windows 10,2.0.6,98.195.235.97,h_29cac2e52bea471d28e96b,false,false,es-GT|en-US,2020-01-18,2026-01-17T09:50:08Z,0.80
D000582,fp_d48b47f85342f67fbbb2,MOBILE,Android 14,4.20.6,75.236.226.170,h_6e744052a4c26e488d748f,false,false,es-GT,2023-09-06,2026-03-06T11:38:25Z,0.88
D000583,fp_ceff50e153d2aec0476e,MOBILE,Android 13,2.9.4,109.120.83.35,h_27d4f5dec6993374070178,false,true,es-GT|en-US,2023-01-19,2026-03-19T03:20:55Z,0.52
D000584,fp_09718bf0ac9e7c31a794,LAPTOP,Windows 11,3.8.7,74.7.232.20,h_fca2b7b3b08a9c059d02ca,false,false,es-GT,2025-06-27,2026-01-24T22:49:13Z,0.87
D000585,fp_276c2dd368cfb9371392,LAPTOP,Windows 10,3.7.2,164.69.22.95,h_f190435855fc8526cc26fc,false,false,es-GT,2020-10-10,2026-01-06T08:01:32Z,0.74
D000586,fp_e49650482c47762ecd19,LAPTOP,Ubuntu 22.04,4.5.4,54.139.53.17,h_1c973d0e0156ec7712f10f,false,false,es-GT|en-US,2025-03-05,2026-02-04T07:00:43Z,0.73
D000587,fp_6918d1c247affe8a9a99,MOBILE,iOS 18,4.17.1,117.220.133.249,h_87a840d91611f0a9979477,false,false,es-GT,2022-04-18,2026-01-24T22:14:54Z,0.79
D000588,fp_bedcf966413e3880b675,MOBILE,Android 14,4.4.3,127.161.199.213,h_0284dfed07465297b21b87,false,false,es-GT|en-US,2022-07-02,2026-01-31T23:49:53Z,0.91
D000589,fp_7c9139a80e67c5703998,MOBILE,iOS 18,3.0.6,83.116.102.101,h_45d17ed187aa42fc68cc43,false,false,es-GT,2024-06-01,2026-03-13T20:50:45Z,0.97
D000590,fp_5a8f5714f5a324633e2c,MOBILE,Android 13,3.9.1,88.131.114.14,h_c74ce66f8b457c6f5622ad,false,false,es-GT|en-US,2022-10-16,2026-04-20T09:41:04Z,0.93
D000591,fp_12daba1e8919e2c238fa,MOBILE,iOS 17,4.14.2,89.88.152.245,h_92260865d98ea88a9cbd2b,false,false,es-GT|en-US,2023-04-25,2026-03-20T15:17:45Z,0.97
D000592,fp_eadb2f9946c409dc7c1c,MOBILE,iOS 17,4.20.4,167.123.154.175,h_13b3d6ae3505e1e4e6f166,false,false,es-GT|en-US,2020-05-07,2026-02-12T00:49:01Z,0.81
D000593,fp_87bcfba8e9d40c40bf50,MOBILE,Android 14,2.12.9,185.19.33.175,h_d855c0f4bc1aec4a27211e,false,false,es-GT|en-US,2026-01-24,2026-04-05T18:12:25Z,0.89
D000594,fp_c0b22522cc6b6daceb5f,MOBILE,Android 13,4.1.7,160.78.126.228,h_05e2efe9f899e39a5b00bb,false,false,es-GT|en-US,2021-02-09,2026-02-21T06:59:43Z,0.72
D000595,fp_a03ef15f6a181bf26f4c,MOBILE,iOS 18,4.2.5,58.52.191.186,h_7f8f0bf4ed15dbe6964cad,false,false,es-GT|en-US,2025-05-27,2026-02-01T16:57:36Z,0.89
D000596,fp_1b2e2ab5de4dbbb40bd6,MOBILE,Android 14,3.20.7,92.111.11.246,h_842af89d2570435786eaeb,true,false,es-GT,2026-02-12,2026-02-12T04:27:45Z,0.58
D000597,fp_c4d600788e552f0f32bf,MOBILE,iOS 18,2.11.4,184.59.42.86,h_a6b9b885f2406f78f94556,false,false,es-GT,2022-02-01,2026-01-13T07:56:09Z,0.76
D000598,fp_6f0a27a820540abad9c4,LAPTOP,Ubuntu 22.04,2.19.8,29.45.214.73,h_7819aae882ad9ff29186a2,false,false,es-GT|en-US,2025-02-17,2026-01-22T12:26:28Z,0.82
D000599,fp_4d665c7baf8d27ec7d61,TABLET,Android 13,3.4.2,114.141.229.149,h_5599ca9bc862802cea82f6,false,false,es-GT|en-US,2022-09-12,2026-03-10T18:41:01Z,0.77
D000600,fp_9e84ef8720ad2f876e95,MOBILE,iOS 18,4.11.6,43.11.94.150,h_377740d6e14364e8abfcfe,false,false,es-GT,2024-09-29,2026-04-18T09:22:38Z,0.80
D000601,fp_e26303f9afddcdd2abc9,MOBILE,iOS 17,3.15.1,72.156.128.195,h_6110d4f2d30ca882d0eed8,false,false,es-GT|en-US,2020-05-01,2026-01-20T02:22:09Z,0.72
D000602,fp_d8d8788cb5bb90883c69,LAPTOP,Ubuntu 22.04,2.11.7,142.14.246.14,h_df92c86cef0d044bfe309b,false,false,es-GT,2025-09-07,2026-01-27T03:51:55Z,0.93
D000603,fp_cbe40a9e50fad376fdbb,MOBILE,Android 14,4.20.0,137.112.74.175,h_959aad44fb3e7eed9a1cd6,false,true,es-GT,2021-01-28,2026-04-04T17:25:15Z,0.57
D000604,fp_391d7a7e9c7d5b2f8eea,MOBILE,iOS 17,4.8.1,138.79.197.90,h_925a7efc656328fac269c6,false,false,es-GT|en-US,2023-02-12,2026-02-21T03:33:51Z,0.74
D000605,fp_6851373628a1fbe48abe,MOBILE,Android 13,2.2.2,62.159.39.252,h_807ecb8e705846eecd7186,false,false,es-GT|en-US,2022-11-17,2026-04-02T18:09:30Z,0.78
D000606,fp_a83f981936fc41bec78a,LAPTOP,Ubuntu 22.04,3.11.1,75.236.24.52,h_4b27daac970b2714000e32,false,false,es-GT,2021-07-08,2026-02-24T06:30:05Z,0.73
D000607,fp_a205b63eb56fa97bbec8,MOBILE,iOS 17,3.4.5,182.131.183.131,h_a0783d3f17079b21b0d918,false,false,es-GT|en-US,2023-10-27,2026-02-25T13:18:01Z,0.87
D000608,fp_d095748c247f836f71fc,MOBILE,Android 13,2.0.6,177.90.105.252,h_ed1093ed4ea63499af8397,false,false,es-GT|en-US,2024-03-07,2026-02-28T02:12:30Z,0.92
D000609,fp_4fe77edd98f5b025098a,MOBILE,Android 14,2.16.6,183.73.37.161,h_c25c128f391a71fc2bc9e6,false,false,es-GT,2025-05-17,2026-04-06T13:25:24Z,0.91
D000610,fp_51142e8276eb223e2ed4,LAPTOP,Windows 11,4.12.9,97.224.108.114,h_ac3e7fb4b440264750c712,false,false,es-GT,2021-04-21,2026-02-07T21:52:23Z,0.73
D000611,fp_3f84523589510b1b4436,MOBILE,Android 13,3.19.5,115.19.227.77,h_a6c694652be8777c097a7a,false,false,es-GT|en-US,2025-07-20,2026-04-05T21:03:59Z,0.73
D000612,fp_744808c1d04d0b6ba8bb,LAPTOP,Windows 11,2.11.1,152.71.195.24,h_9f63fe839aba520825dcf6,false,false,es-GT,2020-09-26,2026-04-01T21:20:09Z,0.86
D000613,fp_e95368eaf6043ca874f8,MOBILE,iOS 17,4.7.3,200.38.101.131,h_f22da5b3740dc1acbeafbb,false,false,es-GT,2024-07-15,2026-03-06T16:48:58Z,0.94
D000614,fp_a5d0a341e383db5a4f56,MOBILE,Android 14,2.14.8,44.63.111.161,h_7d6b4df5d3c1452b7eda64,false,false,es-GT,2020-06-03,2026-03-07T03:23:43Z,0.93
D000615,fp_fcec3269161e0f7eddce,LAPTOP,Windows 11,2.19.9,99.65.225.235,h_e3b6239a5b8b236c8b6b88,false,false,es-GT|en-US,2022-06-27,2026-01-28T07:16:44Z,0.80
D000616,fp_1a1576be92c97d06622b,MOBILE,Android 14,3.10.6,164.37.245.87,h_e170fd8e8d700b1f2282be,false,false,es-GT|en-US,2020-03-23,2026-02-06T17:24:23Z,0.83
D000617,fp_9a6442c93e8a762f210d,MOBILE,iOS 17,2.20.1,128.135.63.66,h_fe7abea72fd587df8e0c19,false,false,es-GT|en-US,2023-03-19,2026-02-02T08:59:53Z,0.93
D000618,fp_c04e05f29ffe66452bb8,LAPTOP,Windows 11,3.15.8,102.65.15.36,h_e31ee6e23a148df86cceca,false,false,es-GT,2024-09-30,2026-01-30T18:38:49Z,0.89
D000619,fp_f53aadc8cbe2131d70be,MOBILE,iOS 18,2.6.6,35.201.202.234,h_db56cd0d58afb4404b0950,false,false,es-GT|en-US,2020-10-14,2026-03-16T00:06:57Z,0.78
D000620,fp_fe76672ca2727c598791,TABLET,iPadOS 17,2.19.9,153.204.222.147,h_7856c0a013bf3d3aac2082,false,false,es-GT,2023-01-27,2026-01-30T16:47:38Z,0.97
D000621,fp_f1d840c77a54ba9a6621,LAPTOP,macOS 14,3.0.6,34.123.234.156,h_f26a56b8c48914949998a2,false,false,es-GT|en-US,2020-01-23,2026-04-17T23:37:36Z,0.91
D000622,fp_7a4bf5a4f7399f16005c,LAPTOP,Windows 10,3.18.5,200.235.60.174,h_46740528968c25250f413d,false,false,es-GT,2023-09-10,2026-02-11T16:13:16Z,0.87
D000623,fp_9b4f131d4450c3827274,LAPTOP,macOS 14,4.17.4,30.194.124.54,h_03b76e80dcfe74d4418e23,false,false,es-GT|en-US,2023-06-20,2026-03-13T16:43:51Z,0.93
D000624,fp_c0d338fcdd06a43ad60c,MOBILE,Android 13,3.16.0,184.139.158.180,h_6ffb383772a3ebc92f8a90,false,false,es-GT,2021-01-18,2026-04-10T19:17:17Z,0.87
D000625,fp_b8f7cfb493182442e94f,MOBILE,Android 13,4.19.6,37.117.239.141,h_346a7665e951752728c9ac,false,false,es-GT,2021-07-07,2026-04-16T23:46:12Z,0.76
D000626,fp_ef45a663103d20f568fc,MOBILE,iOS 18,2.19.3,29.13.187.78,h_773e172cd14f68499a9c07,false,false,es-GT,2025-09-30,2026-04-08T04:11:42Z,0.74
D000627,fp_6fd18b04b10ce6318059,MOBILE,iOS 17,3.2.0,78.2.105.107,h_b75c62a7aee89a7bc3e195,false,false,es-GT|en-US,2025-08-30,2026-01-09T03:45:23Z,0.80
D000628,fp_72279cc18c3f589545aa,MOBILE,Android 13,4.1.5,80.243.195.143,h_01c23fc3241df0f97d6fd6,false,false,es-GT,2020-05-09,2026-02-01T10:58:54Z,0.76
D000629,fp_c322b55f96748311ecfa,LAPTOP,macOS 14,4.7.3,119.16.233.19,h_8d2975dcfff19b72e2244d,true,false,es-GT,2025-06-08,2026-03-08T01:11:54Z,0.57
D000630,fp_2f3f713eef6a97ae2d8d,MOBILE,iOS 17,2.13.1,91.148.213.252,h_d8c079c5b14ad64127f6b0,false,false,es-GT,2025-01-09,2026-02-14T23:00:47Z,0.97
D000631,fp_bde0e2d7e0624f687bcf,LAPTOP,Ubuntu 22.04,3.15.7,80.194.146.55,h_31e55a7b1dfefa9f4e3162,false,false,es-GT,2020-01-17,2026-04-05T16:44:34Z,0.93
D000632,fp_fa50d61b2b2ed65491a1,LAPTOP,macOS 14,3.16.2,115.134.198.43,h_423432d7d810317237e94a,false,false,es-GT|en-US,2021-12-13,2026-01-29T09:20:24Z,0.95
D000633,fp_45272cfc2f0cb9789ef6,MOBILE,Android 13,4.0.4,47.39.59.168,h_d9024d8d9f763df0ed2bcd,false,false,es-GT,2024-07-21,2026-02-25T19:49:43Z,0.79
D000634,fp_bf2eb45e5ece8caa5ac4,MOBILE,Android 14,2.3.3,95.168.247.231,h_27ed555599c092f01aee2e,false,false,es-GT|en-US,2022-12-22,2026-02-28T21:33:24Z,0.94
D000635,fp_061a181f0cc3c8148a6d,MOBILE,Android 13,2.13.0,156.92.170.173,h_cca2b377608c43d7b343f9,false,false,es-GT,2025-07-28,2026-01-16T20:39:37Z,0.74
D000636,fp_3a0e6829ebd308e9599a,LAPTOP,Ubuntu 22.04,4.7.3,45.81.71.103,h_a7ab5e0dc30e971dac4539,false,false,es-GT|en-US,2023-09-08,2026-03-28T19:27:13Z,0.93
D000637,fp_32cfb56398eb956e3774,MOBILE,iOS 17,2.0.2,117.147.246.177,h_123c5c00309a3f4eab2272,false,false,es-GT|en-US,2024-03-08,2026-02-14T04:48:51Z,0.83
D000638,fp_09b88f09ab0c66ac1ad6,MOBILE,Android 13,2.10.8,125.210.173.52,h_9531ad08d16a52a9750115,false,false,es-GT,2021-01-26,2026-04-08T00:37:56Z,0.75
D000639,fp_9b6dfac3d8d9df8ebbcf,MOBILE,iOS 17,3.1.9,91.146.5.35,h_e8096e33cadfdf8c3d1848,false,false,es-GT,2023-09-04,2026-04-13T08:50:28Z,0.92
D000640,fp_0e73b49144397c90842a,LAPTOP,Windows 10,3.9.4,98.51.54.83,h_a61ee8ccda972d6096ab14,false,false,es-GT|en-US,2025-12-30,2026-03-11T08:01:59Z,0.92
D000641,fp_8188ada8acfb5a58d09a,MOBILE,Android 14,4.7.0,45.23.219.244,h_9450f14d0c43f092ece7cf,false,false,es-GT,2021-05-19,2026-03-21T13:36:58Z,0.91
D000642,fp_4a3379f9cdd57e00a694,MOBILE,iOS 18,3.0.9,142.203.117.141,h_3b3afe278b7d716afdcc4f,false,false,es-GT|en-US,2021-02-03,2026-03-31T11:37:24Z,0.77
D000643,fp_ab9ba487660a0126aa96,MOBILE,iOS 18,2.6.0,52.43.23.47,h_1d9eebb8c7a2c64fe36fc1,false,false,es-GT|en-US,2025-06-27,2026-04-19T07:53:07Z,0.74
D000644,fp_4603ca793496a7ea65af,MOBILE,iOS 18,3.0.2,95.88.80.175,h_1345e60c9ce47a2aed889b,false,false,es-GT,2020-04-07,2026-01-01T09:00:27Z,0.88
D000645,fp_0ec0c42517c533a89c5a,MOBILE,Android 13,4.14.3,174.123.67.235,h_b9c8f3fd0643ccce75243b,false,false,es-GT|en-US,2021-05-07,2026-04-03T17:04:05Z,0.93
D000646,fp_eb8cc1a8596006be30fd,MOBILE,Android 14,3.18.5,114.82.78.73,h_2520e4eb1fef9b1b89b293,false,false,es-GT,2021-04-23,2026-02-10T10:34:51Z,0.75
D000647,fp_44b0a85ac8fdedf82d5e,MOBILE,iOS 17,4.9.9,90.247.4.150,h_b7dfe0dcda8e26a42c6a51,false,false,es-GT,2025-05-04,2026-04-04T02:27:36Z,0.84
D000648,fp_9bff4842a61d7efe0257,LAPTOP,Windows 11,3.18.0,71.213.114.189,h_81945ff20303abe8fa6fd9,false,false,es-GT,2025-03-18,2026-03-31T21:41:29Z,0.73
D000649,fp_d20d3038ace8bdabed37,MOBILE,iOS 17,4.19.0,140.171.165.153,h_5d474825613f066090c674,false,false,es-GT|en-US,2023-07-28,2026-01-31T14:02:21Z,0.75
D000650,fp_7ac294a1ae491fa062d6,MOBILE,iOS 17,3.10.7,188.173.159.160,h_29af1ec993d734cc6ad276,false,true,es-GT|en-US,2021-09-15,2026-01-03T21:13:18Z,0.51
D000651,fp_e272700e861c78dd70c7,MOBILE,Android 14,4.3.0,159.134.165.125,h_41a5943f8bba8577c8f54c,false,false,es-GT|en-US,2025-01-17,2026-03-28T21:05:55Z,0.76
D000652,fp_2abab5e8537af943e20a,MOBILE,Android 13,4.16.3,55.194.121.122,h_4fe0e0ff7a645ed9b61585,false,false,es-GT|en-US,2021-06-05,2026-02-15T08:47:36Z,0.84
D000653,fp_5863d50cc83cbcd5f8ea,MOBILE,Android 13,4.18.4,83.28.210.229,h_c48c8c5b75adaefe75042f,false,false,es-GT,2024-09-05,2026-01-09T21:28:42Z,0.75
D000654,fp_456be4667616087a58e4,LAPTOP,Windows 10,2.20.7,90.16.93.58,h_df927474c87051af992b6e,false,false,es-GT|en-US,2021-06-25,2026-02-21T14:22:17Z,0.90
D000655,fp_1d3eb7e1fe521c355364,MOBILE,Android 13,2.0.9,55.153.4.118,h_75d1f96a14c13fb63499c1,false,false,es-GT,2024-12-24,2026-01-19T06:43:38Z,0.72
D000656,fp_46b15b550063d72a6919,TABLET,Android 13,4.7.6,74.188.211.29,h_70b68345c29d2c57ffca0c,false,false,es-GT|en-US,2023-10-12,2026-01-18T04:04:12Z,0.75
D000657,fp_da567df7956cdb7c4474,LAPTOP,Windows 10,2.7.8,64.32.74.114,h_468bb10b3650203f00a94e,false,false,es-GT|en-US,2022-09-23,2026-01-03T12:19:15Z,0.94
D000658,fp_37c70f3fcd60384ce1bc,LAPTOP,Windows 11,3.18.5,75.206.159.7,h_4c2bb256c166876f7e5135,false,false,es-GT,2021-10-15,2026-04-19T04:02:59Z,0.82
D000659,fp_6a2af81a6b49bc04eeef,MOBILE,iOS 17,2.5.2,79.135.98.162,h_73db4f8f23e5ad54b80317,false,false,es-GT|en-US,2023-12-14,2026-03-11T02:49:09Z,0.88
D000660,fp_44d5d5da9a5965d1fa9e,LAPTOP,Windows 11,2.8.2,101.4.232.4,h_0b365634152d893fc40bf1,false,false,es-GT,2021-11-10,2026-04-16T19:16:27Z,0.75
D000661,fp_e594d9b252776244196b,MOBILE,iOS 18,4.15.2,106.27.181.105,h_6459fb4599c8e0e0073855,false,false,es-GT,2022-09-01,2026-01-06T19:43:25Z,0.93
D000662,fp_5efcf2ead47c9c3747fe,LAPTOP,Windows 10,4.12.5,149.214.133.207,h_914cd9b4e925bdd36ae057,false,false,es-GT,2021-03-15,2026-02-06T16:00:40Z,0.88
D000663,fp_0314da67ca65c684d5b3,MOBILE,Android 14,4.15.0,152.67.74.156,h_6345bc8c41846ada29faa6,false,false,es-GT|en-US,2026-01-27,2026-04-16T00:34:08Z,0.96
D000664,fp_cebae408be11f130be5a,MOBILE,iOS 17,2.15.5,83.147.142.80,h_391b8be185ee67a0652b4e,false,false,es-GT,2023-06-12,2026-04-18T02:48:11Z,0.90
D000665,fp_eeb5fec00f8e2efeac34,MOBILE,Android 14,3.6.4,114.177.208.234,h_b84bbc00af17dcdf444da1,false,false,es-GT,2023-12-27,2026-01-27T09:39:29Z,0.94
D000666,fp_bcb655304324e1e15742,MOBILE,iOS 17,2.14.7,77.109.21.188,h_02be126cdb3e6b115c1c52,false,false,es-GT,2020-10-14,2026-02-12T17:53:25Z,0.77
D000667,fp_a0d45ae870d3b0dfb637,MOBILE,iOS 18,2.3.6,107.241.38.235,h_711ef1d04def3cf0b895ff,false,true,es-GT|en-US,2021-06-15,2026-03-31T06:37:45Z,0.50
D000668,fp_ff6a938f661102a0ee06,LAPTOP,Windows 10,4.19.1,143.197.40.168,h_074ff529f4719546848ac4,false,false,es-GT,2023-01-21,2026-01-04T10:40:34Z,0.92
D000669,fp_22c435674acffab48700,LAPTOP,Ubuntu 22.04,3.15.0,165.214.215.66,h_57dc41f8c9077f424219e2,false,false,es-GT|en-US,2021-05-05,2026-02-04T23:19:54Z,0.87
D000670,fp_8d1cfbb5ae63392c1212,MOBILE,Android 13,2.2.0,34.9.24.183,h_397af89606a820524516c1,false,false,es-GT,2022-06-18,2026-03-07T15:50:11Z,0.89
D000671,fp_a7b1346127d595f31167,MOBILE,Android 14,2.7.2,147.221.252.2,h_d4a68c3aaf7c583e68e052,false,false,es-GT|en-US,2021-10-01,2026-03-10T15:48:16Z,0.87
D000672,fp_92094316171cacfbe260,TABLET,Android 13,2.4.3,106.250.195.88,h_bfdefdc6a39312176423c0,false,false,es-GT,2021-06-04,2026-01-07T11:34:02Z,0.84
D000673,fp_5163b15c5d0ca39ff449,MOBILE,iOS 18,2.15.4,29.113.64.144,h_f9627985c51b66cd26bb30,false,false,es-GT|en-US,2022-04-05,2026-04-13T10:35:43Z,0.96
D000674,fp_236ed8dbac7592e6b778,MOBILE,iOS 17,4.3.6,181.46.162.158,h_976bcc644d36fcb0bd3243,false,true,es-GT,2021-06-04,2026-03-16T19:09:52Z,0.68
D000675,fp_050ed608266b00dea176,MOBILE,Android 13,3.16.9,28.197.24.37,h_a1c0a302e64da1b0c616d4,false,false,es-GT|en-US,2023-06-07,2026-02-17T05:04:27Z,0.89
D000676,fp_08844eb2ae5a03830ab7,LAPTOP,Ubuntu 22.04,4.6.2,54.131.128.200,h_a3cb46fe9d6954538af820,false,false,es-GT|en-US,2023-12-31,2026-03-29T01:13:33Z,0.92
D000677,fp_59903f93354516564de9,MOBILE,Android 13,3.12.7,132.63.191.223,h_827e00ae89ebbc0b2e10b0,false,false,es-GT|en-US,2020-11-18,2026-04-17T01:43:44Z,0.87
D000678,fp_3a40c624382d0c503645,MOBILE,Android 13,2.18.6,63.60.213.239,h_4481d4eb46f29aef0e57bd,true,false,es-GT,2022-08-09,2026-02-07T13:22:36Z,0.70
D000679,fp_0484d67f68e89ce66035,MOBILE,Android 13,2.6.2,23.167.243.18,h_8b6f5a69c68d6d3f8ab006,false,false,es-GT,2022-05-14,2026-01-24T12:57:39Z,0.96
D000680,fp_fa41e08dc384eb8bcc2a,MOBILE,iOS 17,3.4.5,148.245.189.209,h_a1585eabda075f4ac11959,false,false,es-GT,2020-06-22,2026-01-14T03:20:11Z,0.93
D000681,fp_9f934dd0a9ebe1f7e32a,MOBILE,iOS 18,4.16.4,143.123.26.249,h_f4e5b77706952b52268780,false,false,es-GT,2026-02-16,2026-03-15T11:09:30Z,0.90
