cliente_id,cuenta_id,fecha_inicio,tipo_titularidad,porcentaje_propiedad,estado_relacion,origen_onboarding
C000104,CU001249,2026-04-21,PRINCIPAL,100.00,ACTIVA,APP
C000388,CU001250,2021-10-24,PRINCIPAL,100.00,ACTIVA,APP
C000378,CU001251,2025-05-18,PRINCIPAL,50.00,ACTIVA,APP
C000480,CU001251,2025-05-18,COTITULAR,50.00,ACTIVA,SUCURSAL
C000389,CU001252,2024-07-30,PRINCIPAL,100.00,ACTIVA,WEB
C000712,CU001253,2026-01-09,PRINCIPAL,100.00,ACTIVA,WEB
C000585,CU001254,2024-02-04,PRINCIPAL,100.00,ACTIVA,APP
C000730,CU001255,2026-02-02,PRINCIPAL,100.00,ACTIVA,WEB
C000612,CU001256,2021-11-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000526,CU001257,2023-07-20,PRINCIPAL,100.00,ACTIVA,WEB
C000174,CU001258,2024-08-28,PRINCIPAL,100.00,ACTIVA,APP
C000652,CU001259,2024-08-01,PRINCIPAL,100.00,ACTIVA,WEB
C000826,CU001260,2025-12-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000277,CU001261,2022-06-23,PRINCIPAL,100.00,ACTIVA,APP
C000165,CU001262,2023-03-01,PRINCIPAL,100.00,ACTIVA,APP
C000884,CU001263,2025-11-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000458,CU001264,2025-01-16,PRINCIPAL,100.00,ACTIVA,APP
C000639,CU001265,2022-02-24,PRINCIPAL,100.00,ACTIVA,APP
C000400,CU001266,2026-02-27,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000440,CU001267,2026-02-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000633,CU001268,2026-03-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001136,CU001269,2023-09-22,PRINCIPAL,50.00,ACTIVA,APP
C000782,CU001269,2023-09-22,COTITULAR,50.00,ACTIVA,SUCURSAL
C000766,CU001270,2026-03-16,PRINCIPAL,100.00,ACTIVA,APP
C000882,CU001271,2023-04-08,PRINCIPAL,100.00,ACTIVA,WEB
C000614,CU001272,2026-03-29,PRINCIPAL,100.00,ACTIVA,APP
C001132,CU001273,2025-06-12,PRINCIPAL,100.00,ACTIVA,APP
C000926,CU001274,2025-02-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000436,CU001275,2026-04-18,PRINCIPAL,100.00,ACTIVA,WEB
C001068,CU001276,2026-02-18,PRINCIPAL,100.00,ACTIVA,WEB
C000871,CU001277,2025-09-25,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000740,CU001278,2024-01-23,PRINCIPAL,100.00,ACTIVA,WEB
C000579,CU001279,2022-04-22,PRINCIPAL,100.00,ACTIVA,WEB
C000274,CU001280,2025-09-03,PRINCIPAL,100.00,ACTIVA,APP
C000395,CU001281,2023-07-06,PRINCIPAL,100.00,ACTIVA,APP
C000115,CU001282,2021-05-21,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000906,CU001283,2018-10-31,PRINCIPAL,100.00,ACTIVA,APP
C000881,CU001284,2025-10-22,PRINCIPAL,100.00,ACTIVA,APP
C000628,CU001285,2024-10-19,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000135,CU001286,2023-08-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000989,CU001287,2025-06-19,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000436,CU001288,2025-10-31,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000035,CU001289,2026-01-04,PRINCIPAL,100.00,ACTIVA,APP
C000092,CU001290,2022-02-14,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000225,CU001290,2022-02-14,COTITULAR,50.00,ACTIVA,SUCURSAL
C000628,CU001291,2021-05-05,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000209,CU001292,2024-09-28,PRINCIPAL,100.00,ACTIVA,APP
C000954,CU001293,2022-03-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000456,CU001294,2021-06-24,PRINCIPAL,100.00,ACTIVA,APP
C000524,CU001295,2025-02-17,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000373,CU001296,2026-03-11,PRINCIPAL,100.00,ACTIVA,APP
C000822,CU001297,2020-10-03,PRINCIPAL,100.00,ACTIVA,APP
C001117,CU001298,2024-06-06,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000280,CU001299,2021-03-31,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000402,CU001300,2026-01-05,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000580,CU001301,2026-04-20,PRINCIPAL,100.00,ACTIVA,APP
C000947,CU001302,2024-12-06,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000328,CU001303,2026-04-01,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000120,CU001303,2026-04-01,COTITULAR,50.00,ACTIVA,WEB
C000814,CU001304,2023-12-21,PRINCIPAL,100.00,ACTIVA,WEB
C000662,CU001305,2024-01-05,PRINCIPAL,100.00,ACTIVA,APP
C000295,CU001306,2026-01-22,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000518,CU001306,2026-01-22,COTITULAR,50.00,ACTIVA,SUCURSAL
C000949,CU001307,2022-05-04,PRINCIPAL,100.00,ACTIVA,APP
C000017,CU001308,2020-02-10,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000008,CU001309,2024-02-03,PRINCIPAL,100.00,ACTIVA,WEB
C000951,CU001310,2024-01-03,PRINCIPAL,100.00,ACTIVA,APP
C000650,CU001311,2022-12-10,PRINCIPAL,100.00,ACTIVA,APP
C000533,CU001312,2022-09-07,PRINCIPAL,100.00,ACTIVA,APP
C001144,CU001313,2025-01-06,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C001070,CU001313,2025-01-06,COTITULAR,50.00,ACTIVA,SUCURSAL
C000956,CU001314,2025-03-19,PRINCIPAL,100.00,ACTIVA,APP
C000599,CU001315,2021-05-11,PRINCIPAL,100.00,ACTIVA,APP
C000525,CU001316,2026-01-29,PRINCIPAL,50.00,ACTIVA,APP
C000272,CU001316,2026-01-29,COTITULAR,50.00,ACTIVA,APP
C000360,CU001317,2026-03-24,PRINCIPAL,100.00,ACTIVA,WEB
C000007,CU001318,2026-03-21,PRINCIPAL,100.00,ACTIVA,APP
C000913,CU001319,2023-05-15,PRINCIPAL,100.00,ACTIVA,APP
C000166,CU001320,2023-09-22,PRINCIPAL,50.00,ACTIVA,APP
C001132,CU001320,2023-09-22,COTITULAR,50.00,ACTIVA,SUCURSAL
C000161,CU001321,2025-09-25,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000026,CU001321,2025-09-25,COTITULAR,50.00,ACTIVA,SUCURSAL
C000948,CU001322,2019-08-14,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000030,CU001323,2025-02-17,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000608,CU001324,2024-12-10,PRINCIPAL,50.00,ACTIVA,APP
C001027,CU001324,2024-12-10,COTITULAR,50.00,ACTIVA,SUCURSAL
C000290,CU001325,2025-09-30,PRINCIPAL,100.00,ACTIVA,APP
C000018,CU001326,2024-04-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000213,CU001327,2026-02-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000171,CU001328,2025-07-09,PRINCIPAL,100.00,ACTIVA,APP
C000018,CU001329,2024-03-28,PRINCIPAL,100.00,ACTIVA,APP
C000464,CU001330,2024-05-05,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000124,CU001331,2025-01-26,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000809,CU001332,2024-08-17,PRINCIPAL,100.00,ACTIVA,APP
C000729,CU001333,2025-03-02,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000263,CU001334,2025-06-04,PRINCIPAL,100.00,ACTIVA,APP
C001078,CU001335,2020-11-21,PRINCIPAL,100.00,INACTIVA,APP
C000511,CU001336,2025-12-19,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000696,CU001337,2024-12-04,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000082,CU001338,2022-11-23,PRINCIPAL,50.00,ACTIVA,WEB
C001183,CU001338,2022-11-23,COTITULAR,50.00,ACTIVA,APP
C000219,CU001339,2023-02-03,PRINCIPAL,100.00,ACTIVA,WEB
C000493,CU001340,2026-03-28,PRINCIPAL,100.00,INACTIVA,APP
C000854,CU001341,2022-03-04,PRINCIPAL,100.00,ACTIVA,APP
C000573,CU001342,2024-12-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001119,CU001343,2025-05-29,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001196,CU001344,2024-03-13,PRINCIPAL,100.00,ACTIVA,APP
C000408,CU001345,2025-08-25,PRINCIPAL,100.00,ACTIVA,APP
C001097,CU001346,2024-04-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000750,CU001347,2025-02-04,PRINCIPAL,100.00,ACTIVA,APP
C000180,CU001348,2025-08-10,PRINCIPAL,100.00,ACTIVA,APP
C000956,CU001349,2024-05-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000374,CU001350,2023-06-20,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000255,CU001351,2026-02-09,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000802,CU001352,2026-02-02,PRINCIPAL,100.00,ACTIVA,APP
C000475,CU001353,2022-09-02,PRINCIPAL,100.00,ACTIVA,APP
C000419,CU001354,2025-08-15,PRINCIPAL,100.00,ACTIVA,APP
C001052,CU001355,2026-04-08,PRINCIPAL,100.00,ACTIVA,APP
C000432,CU001356,2025-05-02,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001108,CU001357,2026-03-12,PRINCIPAL,100.00,ACTIVA,APP
C000454,CU001358,2019-04-05,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000036,CU001359,2022-08-02,PRINCIPAL,100.00,ACTIVA,APP
C000818,CU001360,2023-04-11,PRINCIPAL,100.00,ACTIVA,APP
C001085,CU001361,2026-01-26,PRINCIPAL,100.00,ACTIVA,WEB
C000061,CU001362,2025-09-22,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C001147,CU001362,2025-09-22,COTITULAR,50.00,ACTIVA,APP
C000754,CU001363,2020-11-07,PRINCIPAL,100.00,ACTIVA,APP
C000400,CU001364,2024-08-26,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000503,CU001365,2026-02-01,PRINCIPAL,50.00,ACTIVA,WEB
C000923,CU001365,2026-02-01,COTITULAR,50.00,ACTIVA,APP
C001098,CU001366,2025-04-12,PRINCIPAL,100.00,ACTIVA,APP
C000132,CU001367,2024-10-18,PRINCIPAL,100.00,ACTIVA,APP
C000761,CU001368,2019-11-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001156,CU001369,2026-04-14,PRINCIPAL,100.00,ACTIVA,APP
C000832,CU001370,2021-12-10,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000291,CU001371,2025-09-26,PRINCIPAL,100.00,ACTIVA,APP
C000941,CU001372,2024-04-21,PRINCIPAL,100.00,ACTIVA,APP
C000241,CU001373,2023-07-30,PRINCIPAL,100.00,ACTIVA,APP
C000868,CU001374,2021-12-09,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C001009,CU001374,2021-12-09,COTITULAR,50.00,ACTIVA,APP
C000765,CU001375,2021-08-29,PRINCIPAL,50.00,ACTIVA,APP
C000586,CU001375,2021-08-29,COTITULAR,50.00,ACTIVA,WEB
C000612,CU001376,2022-02-01,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000887,CU001377,2023-09-26,PRINCIPAL,100.00,ACTIVA,APP
C000466,CU001378,2024-02-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000517,CU001379,2026-04-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000166,CU001380,2023-07-15,PRINCIPAL,100.00,ACTIVA,APP
C000345,CU001381,2026-03-22,PRINCIPAL,100.00,ACTIVA,APP
C000928,CU001382,2023-05-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000181,CU001383,2024-11-21,PRINCIPAL,100.00,ACTIVA,APP
C000907,CU001384,2024-04-17,PRINCIPAL,50.00,ACTIVA,APP
C000447,CU001384,2024-04-17,COTITULAR,50.00,ACTIVA,SUCURSAL
C000707,CU001385,2025-11-04,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000053,CU001386,2021-05-04,PRINCIPAL,100.00,ACTIVA,WEB
C000178,CU001387,2021-10-30,PRINCIPAL,100.00,ACTIVA,APP
C000353,CU001388,2025-07-12,PRINCIPAL,100.00,INACTIVA,SUCURSAL
C000778,CU001389,2025-07-03,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000179,CU001390,2021-03-06,PRINCIPAL,100.00,ACTIVA,APP
C000553,CU001391,2026-04-13,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C001127,CU001391,2026-04-13,COTITULAR,50.00,ACTIVA,APP
C000081,CU001392,2021-11-19,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000405,CU001392,2021-11-19,COTITULAR,50.00,ACTIVA,APP
C000458,CU001393,2025-06-02,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C001182,CU001393,2025-06-02,COTITULAR,50.00,ACTIVA,SUCURSAL
C000189,CU001394,2026-01-28,PRINCIPAL,100.00,ACTIVA,APP
C000239,CU001395,2024-11-01,PRINCIPAL,100.00,INACTIVA,SUCURSAL
C000470,CU001396,2023-01-28,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000425,CU001397,2023-04-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000651,CU001398,2025-12-11,PRINCIPAL,100.00,ACTIVA,WEB
C000595,CU001399,2025-05-03,PRINCIPAL,100.00,ACTIVA,APP
C000537,CU001400,2025-05-17,PRINCIPAL,100.00,ACTIVA,WEB
C000528,CU001401,2024-12-29,PRINCIPAL,50.00,ACTIVA,APP
C000341,CU001401,2024-12-29,COTITULAR,50.00,ACTIVA,SUCURSAL
C000864,CU001402,2020-02-08,PRINCIPAL,100.00,ACTIVA,APP
C000559,CU001403,2025-04-09,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000293,CU001404,2026-01-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000677,CU001405,2024-05-22,PRINCIPAL,100.00,ACTIVA,APP
C000216,CU001406,2025-10-29,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000266,CU001407,2025-06-05,PRINCIPAL,100.00,ACTIVA,APP
C000736,CU001408,2023-12-15,PRINCIPAL,100.00,INACTIVA,SUCURSAL
C000310,CU001409,2025-07-01,PRINCIPAL,100.00,ACTIVA,APP
C000903,CU001410,2025-09-09,PRINCIPAL,100.00,ACTIVA,WEB
C001011,CU001411,2025-07-30,PRINCIPAL,100.00,ACTIVA,APP
C000509,CU001412,2024-07-14,PRINCIPAL,100.00,ACTIVA,WEB
C000789,CU001413,2026-01-05,PRINCIPAL,50.00,ACTIVA,APP
C000379,CU001413,2026-01-05,COTITULAR,50.00,ACTIVA,SUCURSAL
C001074,CU001414,2025-08-19,PRINCIPAL,100.00,ACTIVA,APP
C000332,CU001415,2023-05-16,PRINCIPAL,100.00,ACTIVA,APP
C001060,CU001416,2026-03-24,PRINCIPAL,100.00,ACTIVA,APP
C000170,CU001417,2025-11-12,PRINCIPAL,100.00,INACTIVA,SUCURSAL
C000383,CU001418,2022-05-14,PRINCIPAL,100.00,ACTIVA,APP
C000942,CU001419,2023-12-31,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000004,CU001420,2023-12-16,PRINCIPAL,100.00,ACTIVA,WEB
C000100,CU001421,2023-12-28,PRINCIPAL,50.00,INACTIVA,SUCURSAL
C000973,CU001421,2023-12-28,COTITULAR,50.00,INACTIVA,SUCURSAL
C000416,CU001422,2023-12-30,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000324,CU001423,2024-10-01,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000070,CU001424,2025-07-09,PRINCIPAL,100.00,ACTIVA,APP
C000282,CU001425,2026-04-17,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001055,CU001426,2025-09-10,PRINCIPAL,100.00,ACTIVA,APP
C000521,CU001427,2025-09-02,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000659,CU001428,2025-01-30,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000848,CU001429,2024-12-17,PRINCIPAL,100.00,ACTIVA,APP
C000875,CU001430,2024-10-24,PRINCIPAL,100.00,ACTIVA,APP
C001097,CU001431,2022-12-19,PRINCIPAL,100.00,ACTIVA,APP
C001143,CU001432,2025-08-24,PRINCIPAL,100.00,ACTIVA,APP
C000788,CU001433,2025-02-23,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001038,CU001434,2026-03-20,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000047,CU001435,2026-04-18,PRINCIPAL,100.00,ACTIVA,APP
C001052,CU001436,2026-03-25,PRINCIPAL,100.00,ACTIVA,WEB
C000727,CU001437,2023-02-15,PRINCIPAL,100.00,ACTIVA,WEB
C000659,CU001438,2024-05-12,PRINCIPAL,100.00,ACTIVA,APP
C000912,CU001439,2026-04-15,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000621,CU001440,2018-10-31,PRINCIPAL,100.00,INACTIVA,SUCURSAL
C000145,CU001441,2020-06-14,PRINCIPAL,100.00,ACTIVA,APP
C000813,CU001442,2025-07-22,PRINCIPAL,100.00,ACTIVA,APP
C000478,CU001443,2024-09-13,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000927,CU001443,2024-09-13,COTITULAR,50.00,ACTIVA,SUCURSAL
C000266,CU001444,2024-05-14,PRINCIPAL,50.00,ACTIVA,APP
C000530,CU001444,2024-05-14,COTITULAR,50.00,ACTIVA,SUCURSAL
C000194,CU001445,2023-06-18,PRINCIPAL,100.00,ACTIVA,APP
C000121,CU001446,2021-11-16,PRINCIPAL,100.00,ACTIVA,WEB
C001167,CU001447,2025-06-22,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000130,CU001448,2018-12-24,PRINCIPAL,100.00,ACTIVA,APP
C000295,CU001449,2024-11-23,PRINCIPAL,100.00,ACTIVA,APP
C000339,CU001450,2025-03-16,PRINCIPAL,100.00,ACTIVA,WEB
C000755,CU001451,2022-06-19,PRINCIPAL,100.00,ACTIVA,WEB
C000210,CU001452,2025-11-29,PRINCIPAL,100.00,ACTIVA,WEB
C000105,CU001453,2021-04-25,PRINCIPAL,100.00,ACTIVA,WEB
C000363,CU001454,2021-08-22,PRINCIPAL,100.00,ACTIVA,WEB
C001150,CU001455,2023-04-01,PRINCIPAL,100.00,ACTIVA,APP
C000268,CU001456,2024-11-12,PRINCIPAL,50.00,ACTIVA,APP
C000873,CU001456,2024-11-12,COTITULAR,50.00,ACTIVA,APP
C000319,CU001457,2026-01-05,PRINCIPAL,100.00,ACTIVA,APP
C000637,CU001458,2023-11-01,PRINCIPAL,100.00,ACTIVA,APP
C000575,CU001459,2023-06-08,PRINCIPAL,50.00,ACTIVA,WEB
C000187,CU001459,2023-06-08,COTITULAR,50.00,ACTIVA,APP
C000950,CU001460,2023-01-08,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000497,CU001461,2023-06-01,PRINCIPAL,100.00,INACTIVA,APP
C000876,CU001462,2020-05-27,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000045,CU001463,2025-02-16,PRINCIPAL,100.00,ACTIVA,APP
C000203,CU001464,2022-02-04,PRINCIPAL,100.00,ACTIVA,APP
C000152,CU001465,2025-01-15,PRINCIPAL,100.00,ACTIVA,WEB
C000336,CU001466,2022-12-11,PRINCIPAL,100.00,ACTIVA,APP
C001130,CU001467,2025-06-15,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000317,CU001468,2019-04-03,PRINCIPAL,50.00,ACTIVA,APP
C000795,CU001468,2019-04-03,COTITULAR,50.00,ACTIVA,SUCURSAL
C001118,CU001469,2023-08-22,PRINCIPAL,100.00,ACTIVA,APP
C000926,CU001470,2026-02-02,PRINCIPAL,100.00,ACTIVA,APP
C000198,CU001471,2025-03-15,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000883,CU001471,2025-03-15,COTITULAR,50.00,ACTIVA,APP
C000737,CU001472,2025-08-09,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000463,CU001473,2019-08-22,PRINCIPAL,100.00,ACTIVA,WEB
C001107,CU001474,2025-04-23,PRINCIPAL,100.00,ACTIVA,WEB
C000494,CU001475,2024-11-09,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000156,CU001476,2021-12-24,PRINCIPAL,100.00,ACTIVA,APP
C000278,CU001477,2025-10-13,PRINCIPAL,100.00,ACTIVA,APP
C001081,CU001478,2023-05-07,PRINCIPAL,100.00,ACTIVA,APP
C000122,CU001479,2022-12-12,PRINCIPAL,100.00,ACTIVA,APP
C000353,CU001480,2023-08-05,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000133,CU001481,2020-09-30,PRINCIPAL,100.00,ACTIVA,WEB
C000986,CU001482,2024-01-06,PRINCIPAL,100.00,ACTIVA,APP
C000262,CU001483,2024-08-08,PRINCIPAL,100.00,ACTIVA,APP
C000027,CU001484,2025-12-08,PRINCIPAL,100.00,ACTIVA,APP
C000760,CU001485,2025-07-20,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000988,CU001486,2025-04-06,PRINCIPAL,100.00,ACTIVA,APP
C000569,CU001487,2023-05-12,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000566,CU001488,2022-11-27,PRINCIPAL,100.00,ACTIVA,WEB
C000586,CU001489,2024-12-18,PRINCIPAL,100.00,ACTIVA,APP
C000737,CU001490,2024-08-07,PRINCIPAL,100.00,INACTIVA,SUCURSAL
C000539,CU001491,2021-02-25,PRINCIPAL,100.00,INACTIVA,APP
C000223,CU001492,2026-04-04,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000488,CU001492,2026-04-04,COTITULAR,50.00,ACTIVA,WEB
C000992,CU001493,2024-11-13,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000029,CU001494,2020-11-10,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000396,CU001495,2025-09-15,PRINCIPAL,100.00,INACTIVA,SUCURSAL
C000023,CU001496,2023-08-24,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000134,CU001497,2024-09-30,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000704,CU001498,2025-09-30,PRINCIPAL,100.00,ACTIVA,APP
C000151,CU001499,2025-07-19,PRINCIPAL,100.00,ACTIVA,APP
C000664,CU001500,2024-06-20,PRINCIPAL,100.00,ACTIVA,APP
C000541,CU001501,2025-11-19,PRINCIPAL,100.00,ACTIVA,APP
C000910,CU001502,2023-11-26,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000118,CU001503,2026-04-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000048,CU001504,2025-12-09,PRINCIPAL,100.00,ACTIVA,APP
C001139,CU001505,2026-04-16,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000626,CU001506,2025-03-01,PRINCIPAL,100.00,ACTIVA,APP
C001123,CU001507,2025-12-12,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000407,CU001508,2023-12-08,PRINCIPAL,100.00,ACTIVA,APP
C000437,CU001509,2024-04-21,PRINCIPAL,100.00,ACTIVA,APP
C000983,CU001510,2026-03-19,PRINCIPAL,100.00,ACTIVA,APP
C000771,CU001511,2025-07-22,PRINCIPAL,100.00,ACTIVA,APP
C000972,CU001512,2024-09-13,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000449,CU001513,2022-05-25,PRINCIPAL,100.00,ACTIVA,APP
C000384,CU001514,2025-02-19,PRINCIPAL,100.00,INACTIVA,SUCURSAL
C000642,CU001515,2023-04-07,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000272,CU001516,2022-12-20,PRINCIPAL,100.00,ACTIVA,APP
C000328,CU001517,2025-06-20,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000453,CU001518,2025-12-17,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000474,CU001519,2024-07-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000908,CU001520,2023-10-31,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C001103,CU001520,2023-10-31,COTITULAR,50.00,ACTIVA,APP
C000628,CU001521,2025-03-28,PRINCIPAL,50.00,ACTIVA,APP
C000818,CU001521,2025-03-28,COTITULAR,50.00,ACTIVA,APP
C000607,CU001522,2024-07-07,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000968,CU001523,2023-05-12,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000451,CU001523,2023-05-12,COTITULAR,50.00,ACTIVA,APP
C000816,CU001524,2025-05-30,PRINCIPAL,100.00,ACTIVA,APP
C001056,CU001525,2025-02-20,PRINCIPAL,100.00,ACTIVA,APP
C000971,CU001526,2024-08-22,PRINCIPAL,100.00,ACTIVA,APP
C000630,CU001527,2025-10-24,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C001087,CU001527,2025-10-24,COTITULAR,50.00,ACTIVA,SUCURSAL
C000794,CU001528,2024-11-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000500,CU001529,2021-05-29,PRINCIPAL,100.00,ACTIVA,WEB
C000874,CU001530,2019-01-19,PRINCIPAL,100.00,ACTIVA,WEB
C000699,CU001531,2026-01-01,PRINCIPAL,50.00,ACTIVA,APP
C001190,CU001531,2026-01-01,COTITULAR,50.00,ACTIVA,APP
C000780,CU001532,2025-06-17,PRINCIPAL,100.00,ACTIVA,APP
C001021,CU001533,2023-12-05,PRINCIPAL,100.00,ACTIVA,WEB
C000673,CU001534,2026-03-15,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000211,CU001535,2023-08-14,PRINCIPAL,100.00,ACTIVA,APP
C001110,CU001536,2021-05-14,PRINCIPAL,100.00,ACTIVA,WEB
C000153,CU001537,2026-02-20,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000303,CU001538,2025-05-05,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001116,CU001539,2025-12-30,PRINCIPAL,100.00,ACTIVA,APP
C000571,CU001540,2022-01-29,PRINCIPAL,100.00,ACTIVA,APP
C000272,CU001541,2025-06-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000667,CU001542,2023-08-22,PRINCIPAL,100.00,ACTIVA,WEB
C000536,CU001543,2024-09-07,PRINCIPAL,100.00,ACTIVA,WEB
C000149,CU001544,2026-02-11,PRINCIPAL,50.00,ACTIVA,SUCURSAL
C000175,CU001544,2026-02-11,COTITULAR,50.00,ACTIVA,SUCURSAL
C000846,CU001545,2024-11-08,PRINCIPAL,100.00,ACTIVA,APP
C000121,CU001546,2022-05-07,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000339,CU001547,2023-09-11,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000416,CU001548,2024-03-03,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C001126,CU001549,2025-01-08,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000767,CU001550,2026-03-18,PRINCIPAL,100.00,ACTIVA,SUCURSAL
C000086,CU001551,2025-11-25,PRINCIPAL,100.00,ACTIVA,WEB
C000546,CU001552,2025-11-30,PRINCIPAL,100.00,ACTIVA,WEB
C000462,CU001553,2024-07-19,PRINCIPAL,50.00,ACTIVA,SUCURSAL
