tx_id,ubicacion_id,fecha_hora,precision_metros,metodo_geolocalizacion,riesgo_geo,es_vpn
TX0008865,U00049,2025-10-30T15:53:35Z,193,GPS,1,false
TX0005840,U00074,2025-10-30T16:04:16Z,262,TORRE_CELULAR,5,false
TX0006665,U00098,2025-10-30T16:34:29Z,234,TORRE_CELULAR,5,false
TX0004360,U00109,2025-10-30T18:13:08Z,45,IP,5,false
TX0006670,U00050,2025-10-30T18:18:34Z,120,IP,5,false
TX0000843,U00044,2025-10-30T18:25:59Z,157,GPS,3,true
TX0002224,U00140,2025-10-30T18:47:56Z,240,IP,3,true
TX0000180,U00046,2025-10-30T18:54:23Z,94,GPS,3,false
TX0008454,U00094,2025-10-30T20:19:01Z,213,IP,4,true
TX0008326,U00074,2025-10-30T20:35:57Z,230,GPS,5,false
TX0006516,U00147,2025-10-30T20:44:44Z,97,TORRE_CELULAR,5,false
TX0004815,U00152,2025-10-30T21:20:27Z,211,GPS,2,false
TX0001759,U00147,2025-10-30T21:23:54Z,210,TORRE_CELULAR,5,true
TX0000453,U00076,2025-10-30T21:45:31Z,255,IP,5,false
TX0000927,U00075,2025-10-30T21:54:57Z,287,TORRE_CELULAR,2,false
TX0004147,U00027,2025-10-30T21:56:52Z,178,IP,2,false
TX0006617,U00123,2025-10-30T22:00:00Z,235,TORRE_CELULAR,2,false
TX0000420,U00071,2025-10-30T22:38:45Z,83,GPS,5,false
TX0008307,U00007,2025-10-30T22:46:43Z,35,IP,5,true
TX0003707,U00009,2025-10-30T23:23:33Z,72,IP,5,false
TX0006404,U00016,2025-10-30T23:38:04Z,218,GPS,2,false
TX0008194,U00097,2025-10-31T00:39:00Z,175,TORRE_CELULAR,4,false
TX0001763,U00003,2025-10-31T01:20:19Z,55,GPS,5,false
TX0005318,U00027,2025-10-31T01:29:25Z,341,GPS,2,false
TX0006647,U00139,2025-10-31T02:04:49Z,265,WIFI,4,false
TX0006207,U00145,2025-10-31T02:07:08Z,185,IP,3,false
TX0005458,U00152,2025-10-31T02:49:53Z,233,IP,2,false
TX0002715,U00004,2025-10-31T04:21:32Z,71,IP,4,false
TX0004174,U00130,2025-10-31T05:25:49Z,65,GPS,5,false
TX0001135,U00099,2025-10-31T05:58:43Z,310,TORRE_CELULAR,5,false
TX0001215,U00104,2025-10-31T05:59:46Z,341,TORRE_CELULAR,4,true
TX0002120,U00106,2025-10-31T06:25:20Z,96,TORRE_CELULAR,4,false
TX0005665,U00016,2025-10-31T06:33:53Z,30,GPS,2,false
TX0002082,U00145,2025-10-31T07:08:18Z,178,IP,3,false
TX0003705,U00075,2025-10-31T07:15:21Z,307,WIFI,2,false
TX0007133,U00105,2025-10-31T08:54:09Z,307,IP,3,false
TX0000784,U00001,2025-10-31T09:55:23Z,220,GPS,4,true
TX0008522,U00059,2025-10-31T10:13:21Z,277,WIFI,5,false
TX0002906,U00049,2025-10-31T10:18:04Z,282,IP,1,false
TX0007818,U00103,2025-10-31T11:15:27Z,347,WIFI,2,false
TX0002300,U00073,2025-10-31T12:00:16Z,176,GPS,1,false
TX0001127,U00094,2025-10-31T13:40:00Z,40,WIFI,4,false
TX0002532,U00123,2025-10-31T14:24:54Z,248,WIFI,2,false
TX0008119,U00003,2025-10-31T14:52:45Z,87,GPS,5,false
TX0005058,U00039,2025-10-31T15:19:12Z,71,TORRE_CELULAR,4,false
TX0008754,U00025,2025-10-31T15:34:04Z,38,GPS,1,false
TX0006761,U00049,2025-10-31T15:41:56Z,114,WIFI,1,false
TX0003980,U00074,2025-10-31T15:44:28Z,255,GPS,5,false
TX0005574,U00130,2025-10-31T15:58:54Z,70,GPS,5,false
TX0002623,U00074,2025-10-31T16:03:13Z,234,IP,5,false
TX0000512,U00121,2025-10-31T16:20:22Z,34,GPS,4,false
TX0005524,U00002,2025-10-31T18:22:45Z,32,GPS,3,false
TX0007005,U00070,2025-10-31T18:39:50Z,71,GPS,4,false
TX0002634,U00050,2025-10-31T18:48:00Z,19,GPS,5,false
TX0005284,U00135,2025-10-31T18:56:39Z,16,GPS,4,false
TX0007926,U00061,2025-10-31T19:28:22Z,29,IP,4,true
TX0002348,U00053,2025-10-31T19:38:30Z,309,IP,5,false
TX0003122,U00031,2025-10-31T19:48:50Z,206,GPS,4,true
TX0006140,U00122,2025-10-31T20:17:32Z,127,TORRE_CELULAR,4,false
TX0003784,U00122,2025-10-31T20:50:51Z,326,TORRE_CELULAR,4,true
TX0004285,U00051,2025-10-31T21:16:02Z,287,GPS,4,false
TX0003399,U00026,2025-10-31T21:20:20Z,144,GPS,3,false
TX0007006,U00027,2025-10-31T21:21:08Z,247,IP,2,false
TX0000002,U00147,2025-10-31T21:30:18Z,109,WIFI,5,false
TX0004838,U00015,2025-10-31T21:46:55Z,300,IP,1,false
TX0003499,U00126,2025-10-31T23:12:12Z,339,GPS,4,false
TX0002379,U00027,2025-10-31T23:33:37Z,83,GPS,2,false
TX0000187,U00032,2025-10-31T23:36:26Z,115,GPS,5,false
TX0001354,U00064,2025-10-31T23:51:04Z,226,GPS,3,true
TX0000088,U00146,2025-11-01T00:43:40Z,108,GPS,5,false
TX0002744,U00001,2025-11-01T00:48:57Z,289,WIFI,4,false
TX0000221,U00029,2025-11-01T02:36:36Z,54,IP,5,false
TX0006932,U00121,2025-11-01T02:47:18Z,57,IP,4,false
TX0007755,U00033,2025-11-01T03:11:55Z,345,WIFI,3,false
TX0003223,U00083,2025-11-01T03:43:13Z,74,GPS,5,false
TX0007157,U00050,2025-11-01T03:47:18Z,101,GPS,5,false
TX0001674,U00011,2025-11-01T03:47:55Z,322,WIFI,4,true
TX0001733,U00026,2025-11-01T04:01:52Z,259,GPS,3,false
TX0000698,U00051,2025-11-01T04:19:15Z,102,WIFI,4,false
TX0000513,U00122,2025-11-01T04:30:52Z,158,WIFI,4,false
TX0003365,U00001,2025-11-01T05:34:16Z,127,IP,4,false
TX0000494,U00051,2025-11-01T05:34:23Z,128,IP,4,false
TX0001247,U00146,2025-11-01T05:55:58Z,53,TORRE_CELULAR,5,false
TX0005323,U00052,2025-11-01T05:59:57Z,222,GPS,5,false
TX0005788,U00121,2025-11-01T06:26:37Z,69,GPS,4,false
TX0006841,U00002,2025-11-01T06:45:34Z,119,GPS,3,false
TX0005111,U00049,2025-11-01T06:51:02Z,332,IP,1,false
TX0005273,U00074,2025-11-01T07:20:01Z,16,TORRE_CELULAR,5,false
TX0000589,U00105,2025-11-01T07:31:50Z,154,GPS,3,false
TX0001151,U00003,2025-11-01T07:36:10Z,173,IP,5,false
TX0002006,U00122,2025-11-01T07:57:17Z,173,GPS,4,false
TX0008227,U00040,2025-11-01T08:19:56Z,158,WIFI,3,false
TX0007538,U00002,2025-11-01T08:25:11Z,276,WIFI,3,false
TX0003079,U00135,2025-11-01T09:08:13Z,236,GPS,4,false
TX0006809,U00027,2025-11-01T09:18:22Z,148,IP,2,false
TX0003123,U00001,2025-11-01T10:32:51Z,153,GPS,4,false
TX0005925,U00025,2025-11-01T10:52:50Z,23,IP,1,false
TX0007090,U00146,2025-11-01T10:54:31Z,176,GPS,5,false
TX0006101,U00075,2025-11-01T11:37:22Z,318,GPS,2,false
TX0006024,U00030,2025-11-01T12:06:37Z,106,IP,4,false
TX0003178,U00121,2025-11-01T12:09:38Z,132,GPS,4,false
TX0006156,U00054,2025-11-01T12:54:58Z,255,GPS,4,false
TX0008316,U00118,2025-11-01T14:24:59Z,154,GPS,4,false
TX0008718,U00016,2025-11-01T14:41:37Z,165,IP,2,false
TX0006750,U00050,2025-11-01T15:43:35Z,127,IP,5,false
TX0004982,U00123,2025-11-01T16:15:50Z,107,WIFI,2,false
TX0003573,U00003,2025-11-01T17:11:00Z,70,IP,5,false
TX0008082,U00107,2025-11-01T17:21:07Z,107,WIFI,3,false
TX0000647,U00121,2025-11-01T17:55:58Z,64,GPS,4,false
TX0002492,U00126,2025-11-01T19:23:46Z,148,IP,4,false
TX0007868,U00099,2025-11-01T20:16:24Z,165,GPS,5,false
TX0007172,U00097,2025-11-01T20:24:36Z,204,IP,4,false
TX0008323,U00107,2025-11-01T20:28:46Z,325,IP,3,false
TX0001298,U00033,2025-11-01T20:31:41Z,26,IP,3,true
TX0007617,U00030,2025-11-01T21:10:46Z,67,TORRE_CELULAR,4,false
TX0003160,U00032,2025-11-01T21:12:11Z,128,WIFI,5,false
TX0006652,U00049,2025-11-01T21:49:36Z,188,IP,1,false
TX0005188,U00099,2025-11-01T22:02:56Z,93,TORRE_CELULAR,5,false
TX0007597,U00043,2025-11-01T22:09:15Z,71,WIFI,2,false
TX0004025,U00103,2025-11-01T22:29:19Z,35,WIFI,2,false
TX0005293,U00052,2025-11-01T22:39:54Z,211,GPS,5,false
TX0004854,U00025,2025-11-01T23:16:33Z,197,TORRE_CELULAR,1,true
TX0008390,U00146,2025-11-02T00:37:52Z,99,IP,5,true
TX0006401,U00027,2025-11-02T01:33:42Z,75,GPS,2,false
TX0003626,U00150,2025-11-02T02:03:32Z,291,GPS,2,false
TX0005471,U00002,2025-11-02T02:35:51Z,235,GPS,3,false
TX0002537,U00040,2025-11-02T02:36:48Z,104,WIFI,3,false
TX0006599,U00116,2025-11-02T03:08:00Z,176,WIFI,3,false
TX0004578,U00149,2025-11-02T03:12:29Z,52,GPS,5,false
TX0000006,U00053,2025-11-02T03:35:30Z,350,IP,5,false
TX0003351,U00089,2025-11-02T03:39:50Z,340,TORRE_CELULAR,2,true
TX0005180,U00131,2025-11-02T03:53:14Z,99,IP,4,false
TX0003584,U00097,2025-11-02T04:13:51Z,154,IP,4,false
TX0007892,U00024,2025-11-02T04:50:36Z,230,GPS,5,false
TX0005942,U00075,2025-11-02T05:10:54Z,76,WIFI,2,false
TX0004541,U00006,2025-11-02T05:19:21Z,344,GPS,2,false
TX0001531,U00049,2025-11-02T05:38:06Z,67,GPS,1,false
TX0007281,U00054,2025-11-02T06:21:35Z,321,GPS,4,false
TX0000109,U00011,2025-11-02T06:28:42Z,18,GPS,4,false
TX0002382,U00075,2025-11-02T06:53:44Z,28,GPS,2,false
TX0000536,U00078,2025-11-02T07:06:39Z,225,GPS,3,false
TX0002071,U00099,2025-11-02T07:43:20Z,339,WIFI,5,false
TX0008819,U00051,2025-11-02T07:44:32Z,250,WIFI,4,false
TX0001049,U00146,2025-11-02T08:06:07Z,36,WIFI,5,false
TX0001631,U00078,2025-11-02T08:15:09Z,232,GPS,3,false
TX0005611,U00097,2025-11-02T08:16:29Z,64,TORRE_CELULAR,4,false
TX0004117,U00006,2025-11-02T08:26:45Z,323,GPS,2,false
TX0006960,U00037,2025-11-02T08:49:48Z,253,GPS,4,true
TX0000970,U00047,2025-11-02T08:50:49Z,190,GPS,5,false
TX0007298,U00013,2025-11-02T09:04:09Z,247,GPS,4,false
TX0004977,U00075,2025-11-02T09:08:39Z,57,IP,2,true
TX0000963,U00067,2025-11-02T09:10:49Z,98,WIFI,2,false
TX0001025,U00151,2025-11-02T09:28:01Z,21,IP,3,false
TX0006577,U00123,2025-11-02T09:53:47Z,101,GPS,2,false
TX0001018,U00123,2025-11-02T10:38:25Z,175,GPS,2,true
TX0006311,U00027,2025-11-02T12:01:12Z,256,GPS,2,false
TX0005829,U00117,2025-11-02T12:25:16Z,29,IP,4,true
TX0007873,U00099,2025-11-02T12:27:44Z,271,GPS,5,false
TX0003317,U00069,2025-11-02T14:00:54Z,203,GPS,1,true
TX0005492,U00097,2025-11-02T14:10:40Z,108,IP,4,false
TX0008008,U00038,2025-11-02T14:17:26Z,316,IP,2,false
TX0008585,U00131,2025-11-02T14:22:19Z,317,IP,4,true
TX0001558,U00050,2025-11-02T14:57:28Z,340,TORRE_CELULAR,5,false
TX0008445,U00036,2025-11-02T15:31:11Z,167,WIFI,5,false
TX0002375,U00036,2025-11-02T15:32:49Z,107,TORRE_CELULAR,5,false
TX0001902,U00145,2025-11-02T18:58:29Z,274,GPS,3,false
TX0003692,U00127,2025-11-02T19:27:59Z,62,GPS,2,true
TX0004581,U00001,2025-11-02T20:48:47Z,255,WIFI,4,false
TX0002822,U00122,2025-11-02T20:56:45Z,92,IP,4,false
TX0008381,U00116,2025-11-02T21:00:27Z,78,IP,3,false
TX0000891,U00097,2025-11-02T21:03:38Z,169,GPS,4,false
TX0008532,U00092,2025-11-02T21:39:25Z,348,GPS,4,false
TX0003639,U00004,2025-11-02T21:49:57Z,307,WIFI,4,false
TX0000954,U00035,2025-11-02T22:16:50Z,261,WIFI,3,false
TX0000027,U00097,2025-11-02T22:25:27Z,287,IP,4,false
TX0008956,U00026,2025-11-02T22:47:45Z,313,GPS,3,false
TX0003420,U00089,2025-11-02T23:19:29Z,58,GPS,2,false
TX0006900,U00002,2025-11-03T00:51:00Z,260,GPS,3,false
TX0001811,U00146,2025-11-03T01:06:55Z,151,GPS,5,false
TX0002319,U00025,2025-11-03T01:17:02Z,120,GPS,1,false
TX0005876,U00145,2025-11-03T02:20:33Z,92,GPS,3,false
TX0003053,U00128,2025-11-03T02:48:47Z,155,TORRE_CELULAR,5,false
TX0007745,U00122,2025-11-03T03:12:16Z,166,WIFI,4,false
TX0008253,U00101,2025-11-03T04:20:20Z,93,GPS,5,false
TX0001458,U00098,2025-11-03T04:27:06Z,32,GPS,5,false
TX0006324,U00098,2025-11-03T04:43:44Z,58,IP,5,false
TX0004580,U00098,2025-11-03T06:32:09Z,285,GPS,5,false
TX0006953,U00038,2025-11-03T07:31:34Z,285,WIFI,2,false
TX0002730,U00035,2025-11-03T08:36:59Z,124,GPS,3,true
TX0007424,U00002,2025-11-03T08:45:00Z,327,TORRE_CELULAR,3,false
TX0002310,U00099,2025-11-03T09:28:25Z,96,IP,5,false
TX0007043,U00027,2025-11-03T09:58:19Z,86,WIFI,2,false
TX0008995,U00142,2025-11-03T10:16:01Z,112,GPS,3,false
TX0008016,U00049,2025-11-03T11:09:42Z,301,GPS,1,false
TX0000839,U00122,2025-11-03T11:25:15Z,254,IP,4,false
TX0006869,U00145,2025-11-03T12:57:10Z,160,GPS,3,false
TX0001968,U00079,2025-11-03T13:37:33Z,328,GPS,3,false
TX0004869,U00051,2025-11-03T14:07:33Z,297,IP,4,false
TX0001262,U00106,2025-11-03T14:40:33Z,178,GPS,4,false
TX0006003,U00139,2025-11-03T15:17:00Z,279,GPS,4,false
TX0008137,U00034,2025-11-03T15:44:30Z,34,GPS,2,true
TX0008937,U00050,2025-11-03T16:04:48Z,268,GPS,5,false
TX0004813,U00102,2025-11-03T16:40:42Z,307,GPS,3,false
TX0005448,U00147,2025-11-03T16:52:57Z,83,GPS,5,false
TX0001680,U00059,2025-11-03T17:45:43Z,345,WIFI,5,false
TX0004735,U00097,2025-11-03T17:53:11Z,84,GPS,4,false
TX0003189,U00146,2025-11-03T18:02:07Z,145,GPS,5,true
TX0004272,U00080,2025-11-03T18:05:59Z,182,GPS,4,false
TX0006573,U00049,2025-11-03T18:12:21Z,177,GPS,1,false
TX0000582,U00075,2025-11-03T18:16:40Z,40,GPS,2,false
TX0000133,U00073,2025-11-03T18:30:37Z,145,TORRE_CELULAR,1,false
TX0000217,U00057,2025-11-03T19:18:28Z,102,WIFI,4,false
TX0000147,U00146,2025-11-03T19:38:30Z,56,WIFI,5,false
TX0001966,U00129,2025-11-03T19:51:18Z,148,IP,5,false
TX0007008,U00115,2025-11-03T20:37:10Z,124,IP,3,true
TX0007071,U00051,2025-11-03T21:14:26Z,134,GPS,4,false
TX0006582,U00150,2025-11-03T22:14:45Z,79,IP,2,false
TX0003548,U00001,2025-11-03T22:56:21Z,336,WIFI,4,false
TX0006257,U00147,2025-11-03T23:34:10Z,136,WIFI,5,false
TX0006658,U00098,2025-11-04T00:11:07Z,227,GPS,5,false
TX0005303,U00112,2025-11-04T00:22:16Z,108,GPS,3,false
TX0004068,U00025,2025-11-04T00:33:38Z,214,GPS,1,true
TX0006909,U00075,2025-11-04T01:03:09Z,101,GPS,2,false
TX0002163,U00064,2025-11-04T01:25:38Z,127,GPS,3,false
TX0004445,U00098,2025-11-04T01:30:24Z,333,TORRE_CELULAR,5,false
TX0002393,U00123,2025-11-04T03:07:19Z,149,TORRE_CELULAR,2,false
TX0003698,U00130,2025-11-04T03:07:30Z,325,IP,5,true
TX0000452,U00098,2025-11-04T03:12:04Z,81,GPS,5,false
TX0002136,U00138,2025-11-04T05:48:22Z,297,GPS,4,false
TX0008157,U00138,2025-11-04T06:04:38Z,124,TORRE_CELULAR,4,false
TX0005674,U00009,2025-11-04T06:12:27Z,74,IP,5,false
TX0002316,U00081,2025-11-04T07:20:37Z,289,GPS,4,true
TX0002306,U00117,2025-11-04T08:26:12Z,218,IP,4,false
TX0008982,U00109,2025-11-04T08:40:46Z,322,TORRE_CELULAR,5,false
TX0003754,U00031,2025-11-04T08:42:39Z,298,GPS,4,false
TX0005330,U00145,2025-11-04T08:56:00Z,75,GPS,3,false
TX0001347,U00077,2025-11-04T09:06:05Z,328,WIFI,5,false
TX0003174,U00052,2025-11-04T09:23:09Z,107,WIFI,5,false
TX0000660,U00040,2025-11-04T09:51:26Z,196,IP,3,false
TX0001942,U00075,2025-11-04T10:00:24Z,106,WIFI,2,true
TX0004165,U00159,2025-11-04T10:12:19Z,280,GPS,4,false
TX0007844,U00101,2025-11-04T10:31:52Z,284,GPS,5,false
TX0000622,U00060,2025-11-04T10:40:06Z,95,GPS,2,true
TX0007973,U00001,2025-11-04T11:44:36Z,223,WIFI,4,true
TX0008959,U00127,2025-11-04T12:20:17Z,50,IP,2,false
TX0004081,U00097,2025-11-04T12:31:25Z,294,WIFI,4,false
TX0006937,U00146,2025-11-04T14:21:46Z,238,WIFI,5,false
TX0004595,U00073,2025-11-04T14:57:04Z,117,GPS,1,false
TX0005753,U00058,2025-11-04T15:41:58Z,192,WIFI,3,true
TX0005054,U00099,2025-11-04T16:53:00Z,45,TORRE_CELULAR,5,false
TX0000319,U00075,2025-11-04T16:58:25Z,218,GPS,2,false
TX0000227,U00121,2025-11-04T17:09:37Z,257,WIFI,4,true
TX0000033,U00058,2025-11-04T17:38:28Z,257,WIFI,3,false
TX0007735,U00025,2025-11-04T17:41:17Z,214,GPS,1,false
TX0002462,U00082,2025-11-04T19:07:50Z,339,TORRE_CELULAR,5,false
TX0008702,U00054,2025-11-04T19:22:35Z,112,IP,4,false
TX0005075,U00050,2025-11-04T19:52:57Z,39,GPS,5,false
TX0001073,U00050,2025-11-04T20:04:58Z,121,TORRE_CELULAR,5,false
TX0006882,U00027,2025-11-04T21:21:38Z,204,GPS,2,false
TX0008657,U00051,2025-11-04T21:27:17Z,238,TORRE_CELULAR,4,false
TX0007359,U00025,2025-11-04T21:48:59Z,271,GPS,1,false
TX0003676,U00007,2025-11-04T23:51:31Z,106,GPS,5,false
TX0002075,U00125,2025-11-04T23:52:48Z,149,WIFI,5,false
TX0005348,U00048,2025-11-05T00:23:53Z,134,WIFI,3,true
TX0007381,U00050,2025-11-05T00:30:22Z,343,IP,5,false
TX0005930,U00121,2025-11-05T00:32:23Z,121,GPS,4,true
TX0005025,U00096,2025-11-05T01:06:14Z,307,TORRE_CELULAR,5,false
TX0001754,U00031,2025-11-05T01:16:55Z,61,GPS,4,true
TX0001097,U00148,2025-11-05T01:35:20Z,231,GPS,3,false
TX0000213,U00123,2025-11-05T01:36:39Z,230,IP,2,false
TX0006292,U00087,2025-11-05T03:26:31Z,144,TORRE_CELULAR,3,false
TX0005389,U00001,2025-11-05T03:28:21Z,144,GPS,4,false
TX0005537,U00131,2025-11-05T03:30:47Z,25,WIFI,4,false
TX0001290,U00030,2025-11-05T03:59:26Z,208,WIFI,4,false
TX0003886,U00075,2025-11-05T04:14:07Z,152,GPS,2,false
TX0004378,U00149,2025-11-05T04:59:59Z,182,GPS,5,false
TX0006318,U00002,2025-11-05T05:24:54Z,73,IP,3,false
TX0002571,U00121,2025-11-05T05:51:18Z,345,WIFI,4,false
TX0004691,U00084,2025-11-05T05:55:04Z,67,GPS,4,false
TX0003398,U00001,2025-11-05T06:05:08Z,228,WIFI,4,false
TX0008179,U00099,2025-11-05T08:16:33Z,176,TORRE_CELULAR,5,false
TX0005167,U00030,2025-11-05T08:26:30Z,37,GPS,4,false
TX0006855,U00117,2025-11-05T09:39:24Z,185,GPS,4,false
TX0003239,U00098,2025-11-05T10:01:09Z,258,TORRE_CELULAR,5,false
TX0006835,U00145,2025-11-05T10:19:32Z,323,GPS,3,false
TX0004114,U00067,2025-11-05T10:43:11Z,21,GPS,2,false
TX0001137,U00003,2025-11-05T11:35:03Z,221,IP,5,false
TX0004119,U00146,2025-11-05T12:29:59Z,258,GPS,5,false
TX0003866,U00026,2025-11-05T12:33:18Z,249,TORRE_CELULAR,3,false
TX0001526,U00137,2025-11-05T12:56:25Z,133,GPS,4,true
TX0008514,U00027,2025-11-05T13:09:06Z,332,GPS,2,false
TX0007279,U00003,2025-11-05T13:20:09Z,186,TORRE_CELULAR,5,false
TX0002476,U00107,2025-11-05T14:12:57Z,16,IP,3,true
TX0007033,U00151,2025-11-05T14:24:55Z,256,IP,3,false
TX0005624,U00146,2025-11-05T14:29:23Z,311,GPS,5,false
TX0006983,U00121,2025-11-05T14:42:00Z,290,GPS,4,true
TX0005393,U00098,2025-11-05T15:18:30Z,250,WIFI,5,false
TX0005985,U00025,2025-11-05T16:18:09Z,150,WIFI,1,false
TX0005118,U00027,2025-11-05T16:37:50Z,23,IP,2,false
TX0001748,U00026,2025-11-05T16:48:21Z,31,GPS,3,false
TX0007663,U00123,2025-11-05T16:56:34Z,172,GPS,2,false
TX0000143,U00074,2025-11-05T17:45:18Z,124,IP,5,false
TX0003910,U00037,2025-11-05T17:52:07Z,192,GPS,4,false
TX0006166,U00075,2025-11-05T18:35:00Z,173,TORRE_CELULAR,2,false
TX0001985,U00049,2025-11-05T18:44:54Z,188,WIFI,1,false
TX0008991,U00107,2025-11-05T19:26:50Z,83,IP,3,false
TX0004486,U00027,2025-11-05T20:34:06Z,224,GPS,2,false
TX0000269,U00058,2025-11-05T20:46:00Z,216,GPS,3,false
TX0000260,U00002,2025-11-05T21:27:36Z,41,GPS,3,false
TX0005911,U00075,2025-11-05T21:32:58Z,174,GPS,2,false
TX0001591,U00089,2025-11-05T22:07:10Z,242,GPS,2,false
TX0007417,U00080,2025-11-05T22:31:51Z,154,WIFI,4,true
TX0006668,U00140,2025-11-05T22:53:29Z,129,WIFI,3,false
TX0002494,U00073,2025-11-05T23:34:50Z,190,TORRE_CELULAR,1,false
TX0008955,U00089,2025-11-06T00:35:18Z,223,TORRE_CELULAR,2,false
TX0005016,U00143,2025-11-06T00:46:38Z,175,GPS,4,true
TX0001808,U00032,2025-11-06T00:47:29Z,337,TORRE_CELULAR,5,false
TX0001695,U00099,2025-11-06T01:06:26Z,342,GPS,5,false
TX0005729,U00002,2025-11-06T01:30:59Z,146,GPS,3,false
TX0005245,U00003,2025-11-06T02:37:05Z,163,WIFI,5,false
TX0001597,U00084,2025-11-06T02:43:42Z,182,TORRE_CELULAR,4,true
TX0006043,U00138,2025-11-06T03:12:51Z,70,IP,4,false
TX0003429,U00101,2025-11-06T03:27:38Z,40,IP,5,true
TX0004218,U00016,2025-11-06T03:37:15Z,116,WIFI,2,false
TX0008610,U00147,2025-11-06T03:49:50Z,280,IP,5,false
TX0008288,U00071,2025-11-06T04:13:26Z,124,GPS,5,false
TX0007823,U00026,2025-11-06T06:11:58Z,253,GPS,3,false
TX0007857,U00001,2025-11-06T07:08:49Z,298,GPS,4,false
TX0008756,U00073,2025-11-06T07:23:31Z,304,GPS,1,true
TX0001885,U00121,2025-11-06T08:23:07Z,216,IP,4,false
TX0003409,U00073,2025-11-06T09:01:16Z,220,IP,1,false
TX0004206,U00097,2025-11-06T09:36:46Z,182,WIFI,4,false
TX0001356,U00049,2025-11-06T09:44:32Z,241,TORRE_CELULAR,1,false
TX0008612,U00146,2025-11-06T11:11:48Z,133,GPS,5,false
TX0008596,U00145,2025-11-06T11:20:40Z,156,GPS,3,false
TX0003112,U00116,2025-11-06T11:24:01Z,125,GPS,3,false
TX0008412,U00077,2025-11-06T11:35:19Z,160,GPS,5,false
TX0001828,U00107,2025-11-06T11:45:25Z,61,GPS,3,false
TX0007649,U00120,2025-11-06T11:57:13Z,270,WIFI,3,false
TX0004456,U00049,2025-11-06T12:51:37Z,340,WIFI,1,false
TX0005814,U00098,2025-11-06T13:40:10Z,97,IP,5,false
TX0004100,U00073,2025-11-06T14:03:54Z,298,GPS,1,false
TX0001638,U00141,2025-11-06T14:06:01Z,313,IP,2,false
TX0000810,U00093,2025-11-06T14:12:22Z,23,GPS,2,false
TX0007986,U00099,2025-11-06T16:18:40Z,77,IP,5,false
TX0008913,U00057,2025-11-06T16:36:45Z,103,GPS,4,false
TX0002893,U00007,2025-11-06T16:39:34Z,232,GPS,5,false
TX0000023,U00128,2025-11-06T17:14:41Z,259,GPS,5,false
TX0008968,U00123,2025-11-06T18:08:54Z,326,TORRE_CELULAR,2,false
TX0000860,U00112,2025-11-06T18:18:58Z,131,WIFI,3,false
TX0007847,U00050,2025-11-06T18:37:21Z,173,GPS,5,false
TX0001576,U00097,2025-11-06T18:56:44Z,45,TORRE_CELULAR,4,false
TX0004725,U00022,2025-11-06T19:02:00Z,161,WIFI,5,false
TX0004663,U00123,2025-11-06T19:57:44Z,214,IP,2,false
TX0000588,U00050,2025-11-06T20:42:22Z,59,WIFI,5,false
TX0001513,U00027,2025-11-06T21:25:38Z,62,TORRE_CELULAR,2,false
TX0008196,U00051,2025-11-06T21:26:55Z,16,GPS,4,true
TX0006944,U00006,2025-11-06T22:02:44Z,49,GPS,2,false
TX0001959,U00002,2025-11-06T22:04:14Z,282,GPS,3,false
TX0007232,U00001,2025-11-06T22:25:07Z,210,WIFI,4,false
TX0005897,U00059,2025-11-06T22:28:47Z,118,TORRE_CELULAR,5,true
TX0004226,U00127,2025-11-06T22:44:16Z,22,GPS,2,false
TX0008414,U00135,2025-11-06T23:39:47Z,324,WIFI,4,false
TX0005919,U00002,2025-11-06T23:48:26Z,142,GPS,3,false
TX0003958,U00027,2025-11-07T00:25:50Z,309,GPS,2,false
TX0001235,U00146,2025-11-07T01:07:19Z,341,GPS,5,false
TX0007708,U00136,2025-11-07T01:51:07Z,86,IP,4,false
TX0005498,U00136,2025-11-07T02:10:23Z,270,IP,4,false
TX0001965,U00050,2025-11-07T02:25:39Z,204,GPS,5,false
TX0003444,U00098,2025-11-07T02:36:37Z,110,GPS,5,false
TX0008648,U00074,2025-11-07T02:38:42Z,72,IP,5,false
TX0001934,U00004,2025-11-07T03:14:56Z,155,IP,4,false
TX0001943,U00117,2025-11-07T04:01:46Z,273,IP,4,false
TX0001318,U00051,2025-11-07T04:17:52Z,183,IP,4,false
TX0001345,U00002,2025-11-07T04:22:19Z,316,GPS,3,false
TX0003378,U00025,2025-11-07T05:11:51Z,205,WIFI,1,false
TX0005070,U00011,2025-11-07T05:39:47Z,328,WIFI,4,false
TX0006131,U00146,2025-11-07T05:52:21Z,195,GPS,5,false
TX0007376,U00145,2025-11-07T06:01:27Z,275,GPS,3,false
TX0000139,U00035,2025-11-07T06:27:46Z,198,GPS,3,false
TX0008966,U00074,2025-11-07T06:45:57Z,235,IP,5,true
TX0003056,U00147,2025-11-07T07:23:16Z,58,IP,5,false
TX0000049,U00051,2025-11-07T08:02:11Z,227,WIFI,4,true
TX0008120,U00098,2025-11-07T10:05:52Z,25,GPS,5,true
TX0007093,U00084,2025-11-07T10:17:10Z,201,IP,4,false
TX0003803,U00050,2025-11-07T10:38:49Z,172,GPS,5,false
TX0003922,U00051,2025-11-07T11:50:35Z,114,GPS,4,true
TX0004558,U00145,2025-11-07T12:30:55Z,304,GPS,3,false
TX0006085,U00053,2025-11-07T12:51:05Z,116,GPS,5,false
