tx_id,comercio_id,terminal_id,canal_pago,autorizacion,comision_pct,fecha_hora
TX0001073,M000007,TERM-32628,WEB,AUTH-832153,1.91,2025-11-04T20:04:58Z
TX0006882,M000142,TERM-79687,WEB,AUTH-161160,3.95,2025-11-04T21:21:38Z
TX0008657,M000431,TERM-89172,WEB,AUTH-325009,2.50,2025-11-04T21:27:17Z
TX0005025,M000270,TERM-65208,POS,AUTH-980942,3.82,2025-11-05T01:06:14Z
TX0001754,M000141,TERM-50165,POS,AUTH-860415,2.55,2025-11-05T01:16:55Z
TX0000213,M000222,TERM-48860,APP,AUTH-778492,0.73,2025-11-05T01:36:39Z
TX0001290,M000347,TERM-62126,POS,AUTH-545483,2.18,2025-11-05T03:59:26Z
TX0004378,M000283,TERM-24732,POS,AUTH-523074,3.54,2025-11-05T04:59:59Z
TX0006318,M000247,TERM-69753,POS,AUTH-300150,1.19,2025-11-05T05:24:54Z
TX0002571,M000149,TERM-49645,POS,AUTH-903062,2.03,2025-11-05T05:51:18Z
TX0004691,M000100,TERM-82283,POS,AUTH-770195,2.88,2025-11-05T05:55:04Z
TX0003398,M000366,TERM-74987,POS,AUTH-877011,0.69,2025-11-05T06:05:08Z
TX0008179,M000433,TERM-10075,WEB,AUTH-214732,3.16,2025-11-05T08:16:33Z
TX0006835,M000346,TERM-49523,APP,AUTH-351114,2.62,2025-11-05T10:19:32Z
TX0004114,M000337,TERM-54474,APP,AUTH-467458,4.08,2025-11-05T10:43:11Z
TX0001137,M000308,TERM-14505,WEB,AUTH-330950,1.04,2025-11-05T11:35:03Z
TX0001526,M000241,TERM-95498,APP,AUTH-219676,1.93,2025-11-05T12:56:25Z
TX0007279,M000281,TERM-43990,APP,AUTH-213248,3.93,2025-11-05T13:20:09Z
TX0002476,M000427,TERM-51151,APP,AUTH-145485,1.67,2025-11-05T14:12:57Z
TX0007033,M000107,TERM-95799,APP,AUTH-203298,3.65,2025-11-05T14:24:55Z
TX0005624,M000380,TERM-75847,POS,AUTH-672314,0.75,2025-11-05T14:29:23Z
TX0006983,M000441,TERM-51130,APP,AUTH-986137,1.22,2025-11-05T14:42:00Z
TX0001748,M000186,TERM-33802,APP,AUTH-777930,1.00,2025-11-05T16:48:21Z
TX0007663,M000304,TERM-13164,WEB,AUTH-728108,2.61,2025-11-05T16:56:34Z
TX0000143,M000358,TERM-66900,WEB,AUTH-146017,1.87,2025-11-05T17:45:18Z
TX0003910,M000240,TERM-73561,APP,AUTH-938295,0.98,2025-11-05T17:52:07Z
TX0001985,M000117,TERM-24830,WEB,AUTH-704180,3.38,2025-11-05T18:44:54Z
TX0008991,M000208,TERM-57197,WEB,AUTH-137927,3.93,2025-11-05T19:26:50Z
TX0005911,M000284,TERM-19516,WEB,AUTH-768155,1.25,2025-11-05T21:32:58Z
TX0001591,M000329,TERM-14454,WEB,AUTH-748763,2.68,2025-11-05T22:07:10Z
TX0006668,M000329,TERM-59648,WEB,AUTH-469546,1.77,2025-11-05T22:53:29Z
TX0002494,M000011,TERM-51557,APP,AUTH-408137,2.97,2025-11-05T23:34:50Z
TX0008955,M000404,TERM-23727,APP,AUTH-229664,2.02,2025-11-06T00:35:18Z
TX0001808,M000095,TERM-80090,WEB,AUTH-865756,2.06,2025-11-06T00:47:29Z
TX0001695,M000003,TERM-51824,APP,AUTH-535753,2.20,2025-11-06T01:06:26Z
TX0005729,M000309,TERM-94585,APP,AUTH-628266,2.00,2025-11-06T01:30:59Z
TX0005245,M000111,TERM-57983,WEB,AUTH-923164,3.24,2025-11-06T02:37:05Z
TX0006043,M000434,TERM-49304,APP,AUTH-497360,3.61,2025-11-06T03:12:51Z
TX0003429,M000010,TERM-51687,WEB,AUTH-266610,3.69,2025-11-06T03:27:38Z
TX0008610,M000265,TERM-94372,POS,AUTH-594458,3.81,2025-11-06T03:49:50Z
TX0007823,M000003,TERM-56645,POS,AUTH-619633,3.74,2025-11-06T06:11:58Z
TX0001885,M000100,TERM-88540,WEB,AUTH-741066,3.22,2025-11-06T08:23:07Z
TX0004206,M000303,TERM-19129,APP,AUTH-257147,1.30,2025-11-06T09:36:46Z
TX0008596,M000042,TERM-98453,WEB,AUTH-773178,4.09,2025-11-06T11:20:40Z
TX0001828,M000082,TERM-61417,POS,AUTH-751570,4.02,2025-11-06T11:45:25Z
TX0007649,M000436,TERM-30433,APP,AUTH-281412,0.99,2025-11-06T11:57:13Z
TX0004100,M000130,TERM-77578,APP,AUTH-811506,2.95,2025-11-06T14:03:54Z
TX0001638,M000205,TERM-33166,APP,AUTH-605187,2.16,2025-11-06T14:06:01Z
TX0000810,M000154,TERM-59112,WEB,AUTH-274812,3.33,2025-11-06T14:12:22Z
TX0002893,M000406,TERM-31301,APP,AUTH-611079,1.75,2025-11-06T16:39:34Z
TX0008968,M000408,TERM-40593,APP,AUTH-171105,2.06,2025-11-06T18:08:54Z
TX0004725,M000277,TERM-28827,APP,AUTH-168375,1.29,2025-11-06T19:02:00Z
TX0004663,M000392,TERM-41453,WEB,AUTH-614196,2.44,2025-11-06T19:57:44Z
TX0001513,M000381,TERM-19559,WEB,AUTH-889996,0.67,2025-11-06T21:25:38Z
TX0006944,M000270,TERM-38871,APP,AUTH-456098,2.64,2025-11-06T22:02:44Z
TX0001959,M000032,TERM-74297,WEB,AUTH-996585,0.78,2025-11-06T22:04:14Z
TX0003958,M000347,TERM-84411,POS,AUTH-730243,1.20,2025-11-07T00:25:50Z
TX0007708,M000230,TERM-19324,APP,AUTH-936656,4.02,2025-11-07T01:51:07Z
TX0008648,M000105,TERM-83317,WEB,AUTH-654456,1.70,2025-11-07T02:38:42Z
TX0001943,M000090,TERM-86275,APP,AUTH-955213,1.60,2025-11-07T04:01:46Z
TX0001318,M000111,TERM-11691,APP,AUTH-831698,4.01,2025-11-07T04:17:52Z
TX0005070,M000395,TERM-77386,APP,AUTH-873599,2.59,2025-11-07T05:39:47Z
TX0006131,M000223,TERM-75914,APP,AUTH-213413,1.07,2025-11-07T05:52:21Z
TX0000139,M000271,TERM-50687,WEB,AUTH-221582,4.05,2025-11-07T06:27:46Z
TX0008966,M000252,TERM-55361,POS,AUTH-249111,2.41,2025-11-07T06:45:57Z
TX0008120,M000226,TERM-58029,POS,AUTH-673112,0.70,2025-11-07T10:05:52Z
TX0003803,M000441,TERM-46639,WEB,AUTH-759757,2.95,2025-11-07T10:38:49Z
TX0003922,M000276,TERM-51426,WEB,AUTH-610292,3.81,2025-11-07T11:50:35Z
TX0004558,M000102,TERM-80507,WEB,AUTH-440239,1.89,2025-11-07T12:30:55Z
TX0006085,M000445,TERM-64293,APP,AUTH-375199,1.74,2025-11-07T12:51:05Z
TX0003428,M000296,TERM-29467,WEB,AUTH-749133,2.12,2025-11-07T14:08:21Z
TX0002654,M000207,TERM-98743,WEB,AUTH-643128,1.28,2025-11-07T14:54:00Z
TX0001706,M000265,TERM-14253,APP,AUTH-621251,2.91,2025-11-07T16:20:22Z
TX0004334,M000300,TERM-70003,APP,AUTH-795104,0.95,2025-11-07T18:48:59Z
TX0001486,M000231,TERM-11494,APP,AUTH-824853,3.13,2025-11-07T20:32:50Z
TX0002483,M000393,TERM-58787,WEB,AUTH-788020,0.95,2025-11-07T21:07:17Z
TX0000441,M000314,TERM-96088,WEB,AUTH-340406,3.42,2025-11-07T21:10:11Z
TX0008193,M000168,TERM-59423,POS,AUTH-331989,1.51,2025-11-07T21:20:34Z
TX0001473,M000310,TERM-94049,APP,AUTH-229801,3.03,2025-11-07T21:26:46Z
TX0001344,M000444,TERM-51223,APP,AUTH-512130,1.71,2025-11-07T22:22:24Z
TX0003146,M000089,TERM-26287,POS,AUTH-302315,3.20,2025-11-07T22:33:37Z
TX0003964,M000349,TERM-97860,WEB,AUTH-616300,0.51,2025-11-07T22:56:50Z
TX0000220,M000325,TERM-29977,APP,AUTH-510784,2.63,2025-11-07T23:39:58Z
TX0005051,M000152,TERM-88233,WEB,AUTH-566457,1.06,2025-11-07T23:54:25Z
TX0007998,M000151,TERM-93831,POS,AUTH-700845,3.89,2025-11-08T01:22:51Z
TX0004441,M000064,TERM-31461,APP,AUTH-949324,1.94,2025-11-08T02:50:40Z
TX0003148,M000366,TERM-50998,APP,AUTH-105567,3.30,2025-11-08T03:13:48Z
TX0003786,M000052,TERM-99594,APP,AUTH-201618,1.79,2025-11-08T04:16:16Z
TX0008784,M000429,TERM-67263,WEB,AUTH-136557,0.50,2025-11-08T05:15:35Z
TX0003592,M000356,TERM-73255,APP,AUTH-151796,0.82,2025-11-08T05:41:26Z
TX0002574,M000226,TERM-25750,WEB,AUTH-209547,0.63,2025-11-08T08:27:31Z
TX0007400,M000338,TERM-73746,POS,AUTH-978215,2.10,2025-11-08T08:49:51Z
TX0001683,M000218,TERM-48679,POS,AUTH-268633,3.71,2025-11-08T09:46:40Z
TX0007246,M000312,TERM-13131,WEB,AUTH-517911,0.65,2025-11-08T09:49:47Z
TX0003599,M000354,TERM-12296,APP,AUTH-298143,2.36,2025-11-08T11:44:05Z
TX0003026,M000142,TERM-29711,WEB,AUTH-913015,1.79,2025-11-08T13:39:55Z
TX0005120,M000439,TERM-17073,APP,AUTH-626314,2.64,2025-11-08T15:38:07Z
TX0004944,M000281,TERM-29530,POS,AUTH-727503,4.10,2025-11-08T15:39:34Z
TX0006025,M000447,TERM-85377,APP,AUTH-443847,2.09,2025-11-08T16:47:09Z
TX0005686,M000154,TERM-36495,APP,AUTH-220039,1.68,2025-11-08T17:14:21Z
TX0003313,M000434,TERM-88380,WEB,AUTH-920176,1.94,2025-11-08T18:27:25Z
TX0004855,M000421,TERM-63411,POS,AUTH-861887,3.78,2025-11-08T19:02:21Z
TX0004519,M000280,TERM-21531,APP,AUTH-984740,4.01,2025-11-08T19:07:17Z
TX0004769,M000178,TERM-78892,WEB,AUTH-710431,1.26,2025-11-08T20:22:35Z
TX0006690,M000218,TERM-61658,WEB,AUTH-592927,3.95,2025-11-08T21:27:55Z
TX0001760,M000313,TERM-38416,APP,AUTH-460610,1.40,2025-11-08T21:40:14Z
TX0004125,M000232,TERM-71450,WEB,AUTH-348222,2.04,2025-11-08T23:46:54Z
TX0008519,M000335,TERM-65066,WEB,AUTH-429421,1.99,2025-11-09T02:54:40Z
TX0007360,M000238,TERM-90719,WEB,AUTH-736989,0.90,2025-11-09T06:10:44Z
TX0006621,M000164,TERM-70720,WEB,AUTH-693969,4.13,2025-11-09T06:11:03Z
TX0008105,M000373,TERM-25600,WEB,AUTH-735471,1.80,2025-11-09T06:17:15Z
TX0007292,M000091,TERM-65267,APP,AUTH-933132,2.69,2025-11-09T07:28:33Z
TX0000094,M000031,TERM-38068,APP,AUTH-620927,1.09,2025-11-09T08:43:48Z
TX0003748,M000221,TERM-43041,WEB,AUTH-889500,2.40,2025-11-09T11:56:58Z
TX0002636,M000375,TERM-85104,APP,AUTH-664730,1.31,2025-11-09T12:21:45Z
TX0008211,M000061,TERM-11999,APP,AUTH-364855,1.26,2025-11-09T12:28:19Z
TX0001837,M000436,TERM-51239,APP,AUTH-271045,2.90,2025-11-09T12:49:47Z
TX0006087,M000241,TERM-28083,WEB,AUTH-805409,3.80,2025-11-09T13:26:21Z
TX0000580,M000222,TERM-32833,WEB,AUTH-673276,2.90,2025-11-09T13:34:52Z
TX0005262,M000431,TERM-42232,WEB,AUTH-635072,4.12,2025-11-09T14:31:48Z
TX0005029,M000388,TERM-88285,WEB,AUTH-428625,2.00,2025-11-09T15:54:40Z
TX0007089,M000424,TERM-51954,APP,AUTH-100825,0.76,2025-11-09T16:50:58Z
TX0005104,M000231,TERM-12112,APP,AUTH-675984,0.80,2025-11-09T17:39:09Z
TX0005089,M000337,TERM-20580,WEB,AUTH-496713,0.77,2025-11-09T18:04:59Z
TX0003842,M000176,TERM-35350,WEB,AUTH-506687,2.33,2025-11-09T20:28:10Z
TX0002045,M000281,TERM-11189,POS,AUTH-462927,1.64,2025-11-09T21:17:34Z
TX0006459,M000354,TERM-45565,WEB,AUTH-638032,1.44,2025-11-09T21:20:51Z
TX0004188,M000198,TERM-64541,WEB,AUTH-454715,3.17,2025-11-09T23:40:26Z
TX0005353,M000047,TERM-81535,WEB,AUTH-314159,0.85,2025-11-09T23:44:40Z
TX0006450,M000317,TERM-42731,WEB,AUTH-670254,2.59,2025-11-09T23:59:42Z
TX0001694,M000240,TERM-91898,WEB,AUTH-860768,0.98,2025-11-10T00:42:16Z
TX0005721,M000052,TERM-20103,APP,AUTH-996499,0.66,2025-11-10T00:48:15Z
TX0000792,M000370,TERM-67233,WEB,AUTH-703785,1.39,2025-11-10T01:35:49Z
TX0000576,M000310,TERM-41583,POS,AUTH-425894,0.88,2025-11-10T01:43:48Z
TX0005972,M000361,TERM-80143,APP,AUTH-311423,3.72,2025-11-10T02:49:59Z
TX0004867,M000004,TERM-25698,APP,AUTH-399970,0.91,2025-11-10T02:54:50Z
TX0003137,M000352,TERM-65590,POS,AUTH-427141,0.90,2025-11-10T04:39:59Z
TX0006908,M000411,TERM-19486,POS,AUTH-935754,2.62,2025-11-10T05:19:15Z
TX0003766,M000050,TERM-49524,WEB,AUTH-676007,2.68,2025-11-10T05:40:56Z
TX0007809,M000419,TERM-97072,WEB,AUTH-681344,3.73,2025-11-10T07:42:55Z
TX0008221,M000373,TERM-62883,WEB,AUTH-373482,2.98,2025-11-10T08:08:01Z
TX0000301,M000235,TERM-45413,APP,AUTH-558849,3.61,2025-11-10T08:17:14Z
TX0004917,M000058,TERM-81476,WEB,AUTH-407823,2.19,2025-11-10T08:36:04Z
TX0001666,M000306,TERM-32156,APP,AUTH-874598,0.63,2025-11-10T09:43:57Z
TX0000352,M000071,TERM-90565,POS,AUTH-712767,1.19,2025-11-10T10:14:36Z
TX0006273,M000385,TERM-11110,WEB,AUTH-684244,2.83,2025-11-10T10:56:23Z
TX0000731,M000047,TERM-33500,APP,AUTH-392491,1.29,2025-11-10T11:08:55Z
TX0000765,M000113,TERM-86988,POS,AUTH-557168,4.07,2025-11-10T11:59:28Z
TX0005250,M000363,TERM-63760,APP,AUTH-223543,3.89,2025-11-10T12:38:16Z
TX0004590,M000304,TERM-67658,APP,AUTH-778828,0.79,2025-11-10T14:12:48Z
TX0004453,M000207,TERM-51187,POS,AUTH-262670,2.43,2025-11-10T14:40:03Z
TX0002781,M000348,TERM-71570,WEB,AUTH-445103,0.79,2025-11-10T17:26:07Z
TX0007401,M000108,TERM-35427,APP,AUTH-579424,0.74,2025-11-10T17:42:30Z
TX0000525,M000205,TERM-53563,POS,AUTH-409839,2.01,2025-11-10T17:47:44Z
TX0007976,M000258,TERM-57872,WEB,AUTH-502424,0.72,2025-11-10T20:19:58Z
TX0004701,M000136,TERM-37273,WEB,AUTH-504163,1.34,2025-11-10T20:42:31Z
TX0004069,M000293,TERM-38300,WEB,AUTH-794492,1.01,2025-11-10T21:34:54Z
TX0008440,M000283,TERM-66653,APP,AUTH-127501,3.01,2025-11-10T22:52:09Z
TX0003602,M000256,TERM-75786,WEB,AUTH-107313,3.53,2025-11-10T23:18:51Z
TX0003655,M000212,TERM-87679,WEB,AUTH-338829,2.37,2025-11-11T00:15:08Z
TX0002631,M000148,TERM-79432,APP,AUTH-927525,1.67,2025-11-11T00:58:43Z
TX0004215,M000276,TERM-47737,APP,AUTH-358164,1.72,2025-11-11T01:22:25Z
TX0003892,M000414,TERM-77513,APP,AUTH-276559,0.79,2025-11-11T01:32:50Z
TX0003534,M000112,TERM-77966,POS,AUTH-446695,4.13,2025-11-11T03:38:29Z
TX0005901,M000340,TERM-58298,WEB,AUTH-796435,1.74,2025-11-11T06:20:34Z
TX0008868,M000373,TERM-68141,WEB,AUTH-607586,3.51,2025-11-11T06:57:31Z
TX0001156,M000429,TERM-20082,WEB,AUTH-916715,2.24,2025-11-11T07:07:13Z
TX0005774,M000408,TERM-14526,POS,AUTH-737078,3.44,2025-11-11T08:21:17Z
TX0000374,M000343,TERM-95544,APP,AUTH-756996,2.68,2025-11-11T08:32:17Z
TX0004688,M000319,TERM-96317,APP,AUTH-486159,1.80,2025-11-11T09:51:44Z
TX0003227,M000331,TERM-68634,APP,AUTH-470171,0.65,2025-11-11T11:29:45Z
TX0006443,M000293,TERM-91030,WEB,AUTH-813594,0.64,2025-11-11T11:54:32Z
TX0000819,M000339,TERM-38424,APP,AUTH-877468,1.31,2025-11-11T14:15:09Z
TX0004763,M000087,TERM-68199,WEB,AUTH-171439,3.39,2025-11-11T17:29:54Z
TX0008973,M000214,TERM-86999,WEB,AUTH-369162,3.85,2025-11-11T17:49:43Z
TX0000466,M000010,TERM-47734,WEB,AUTH-465441,1.20,2025-11-11T21:50:59Z
TX0003785,M000158,TERM-20854,APP,AUTH-847375,2.72,2025-11-11T22:50:29Z
TX0005937,M000347,TERM-93793,WEB,AUTH-152567,1.58,2025-11-11T23:00:03Z
TX0003813,M000199,TERM-80887,APP,AUTH-690379,3.73,2025-11-11T23:09:17Z
TX0000680,M000267,TERM-91127,WEB,AUTH-240899,1.03,2025-11-11T23:51:45Z
TX0003471,M000045,TERM-63623,APP,AUTH-525572,0.89,2025-11-12T00:01:10Z
TX0005270,M000097,TERM-53199,WEB,AUTH-329866,1.38,2025-11-12T01:08:41Z
TX0002293,M000006,TERM-11276,APP,AUTH-958316,1.90,2025-11-12T02:39:43Z
TX0002889,M000422,TERM-33931,WEB,AUTH-805353,2.25,2025-11-12T04:25:06Z
TX0003884,M000247,TERM-67049,WEB,AUTH-849485,2.39,2025-11-12T05:41:11Z
TX0003250,M000440,TERM-89543,WEB,AUTH-234225,2.33,2025-11-12T06:16:28Z
TX0005720,M000017,TERM-49078,WEB,AUTH-897402,2.70,2025-11-12T06:22:50Z
TX0005192,M000061,TERM-17526,WEB,AUTH-568205,4.02,2025-11-12T06:39:09Z
TX0008356,M000310,TERM-55221,WEB,AUTH-610073,0.61,2025-11-12T06:59:41Z
TX0002270,M000237,TERM-34517,APP,AUTH-307813,1.77,2025-11-12T09:11:58Z
TX0001485,M000125,TERM-11432,WEB,AUTH-245932,3.01,2025-11-12T09:55:10Z
TX0006616,M000124,TERM-77211,APP,AUTH-331834,1.27,2025-11-12T10:09:50Z
TX0005008,M000335,TERM-45151,WEB,AUTH-724035,1.00,2025-11-12T10:13:20Z
TX0008971,M000034,TERM-19418,APP,AUTH-762119,2.92,2025-11-12T10:28:04Z
TX0004762,M000247,TERM-89025,WEB,AUTH-297017,2.29,2025-11-12T11:57:41Z
TX0006817,M000033,TERM-41375,WEB,AUTH-892126,1.24,2025-11-12T13:18:17Z
TX0005571,M000060,TERM-78846,WEB,AUTH-776232,1.71,2025-11-12T13:43:08Z
TX0003525,M000078,TERM-11101,POS,AUTH-631890,1.86,2025-11-12T15:14:54Z
TX0001261,M000261,TERM-56304,WEB,AUTH-458441,2.23,2025-11-12T16:24:37Z
TX0003433,M000065,TERM-85642,WEB,AUTH-774624,3.77,2025-11-12T17:00:09Z
TX0001351,M000366,TERM-58107,WEB,AUTH-908098,0.58,2025-11-12T20:35:43Z
TX0003446,M000324,TERM-69210,APP,AUTH-382497,4.01,2025-11-12T20:39:47Z
TX0000879,M000391,TERM-21275,WEB,AUTH-571850,0.53,2025-11-12T22:23:05Z
TX0008267,M000350,TERM-34912,POS,AUTH-945681,2.96,2025-11-12T22:50:14Z
TX0007301,M000267,TERM-26910,APP,AUTH-651816,1.00,2025-11-12T23:54:31Z
TX0007671,M000138,TERM-48064,APP,AUTH-140233,1.43,2025-11-13T03:05:07Z
TX0002184,M000102,TERM-52695,APP,AUTH-975580,4.00,2025-11-13T03:58:48Z
TX0000910,M000083,TERM-45895,APP,AUTH-192251,3.82,2025-11-13T05:51:20Z
TX0002066,M000428,TERM-25916,WEB,AUTH-233340,3.18,2025-11-13T06:22:21Z
TX0008020,M000012,TERM-81425,APP,AUTH-762059,0.86,2025-11-13T07:14:44Z
TX0003723,M000358,TERM-52698,WEB,AUTH-130696,0.85,2025-11-13T10:19:16Z
TX0002470,M000449,TERM-25282,WEB,AUTH-325987,0.57,2025-11-13T10:59:41Z
TX0000566,M000377,TERM-70131,WEB,AUTH-739483,0.60,2025-11-13T12:49:58Z
TX0001268,M000391,TERM-86324,WEB,AUTH-885935,1.01,2025-11-13T14:14:51Z
TX0003304,M000330,TERM-32641,APP,AUTH-957338,3.53,2025-11-13T14:47:54Z
TX0000194,M000256,TERM-65914,WEB,AUTH-580738,1.35,2025-11-13T16:10:16Z
TX0000172,M000281,TERM-44129,WEB,AUTH-389210,2.07,2025-11-13T16:34:56Z
TX0002956,M000384,TERM-56477,APP,AUTH-655716,1.72,2025-11-13T16:42:32Z
TX0005965,M000319,TERM-98013,POS,AUTH-215078,2.35,2025-11-13T18:04:24Z
TX0002321,M000174,TERM-73458,POS,AUTH-464296,3.10,2025-11-13T22:32:35Z
TX0007443,M000229,TERM-46300,APP,AUTH-815455,3.14,2025-11-13T23:49:44Z
TX0000219,M000238,TERM-52643,WEB,AUTH-463388,2.96,2025-11-14T03:47:57Z
TX0002259,M000422,TERM-83801,APP,AUTH-178837,4.07,2025-11-14T04:14:03Z
TX0003340,M000431,TERM-61409,WEB,AUTH-775349,2.40,2025-11-14T05:20:14Z
TX0007891,M000297,TERM-51372,WEB,AUTH-120551,2.83,2025-11-14T05:23:53Z
TX0002192,M000017,TERM-38791,WEB,AUTH-367653,2.42,2025-11-14T06:02:55Z
TX0005439,M000348,TERM-48676,APP,AUTH-817378,2.54,2025-11-14T08:08:41Z
TX0002303,M000395,TERM-24411,APP,AUTH-955065,3.48,2025-11-14T08:43:45Z
TX0007826,M000126,TERM-88319,APP,AUTH-661011,2.70,2025-11-14T08:46:29Z
TX0008416,M000410,TERM-71856,WEB,AUTH-768943,1.86,2025-11-14T09:18:39Z
TX0008764,M000109,TERM-88376,APP,AUTH-184154,1.14,2025-11-14T12:50:16Z
TX0008458,M000447,TERM-21074,APP,AUTH-892664,3.36,2025-11-14T18:03:39Z
TX0005993,M000048,TERM-12978,WEB,AUTH-227260,1.82,2025-11-14T18:49:13Z
TX0003020,M000416,TERM-32365,APP,AUTH-789010,1.06,2025-11-14T19:08:10Z
TX0008426,M000285,TERM-95469,WEB,AUTH-190494,4.01,2025-11-14T19:53:49Z
TX0005358,M000029,TERM-74752,WEB,AUTH-327828,3.87,2025-11-14T20:31:58Z
TX0002816,M000386,TERM-90739,POS,AUTH-724655,2.03,2025-11-14T23:48:57Z
TX0004572,M000254,TERM-55490,WEB,AUTH-355365,0.74,2025-11-15T00:59:22Z
TX0003518,M000017,TERM-89824,WEB,AUTH-653485,3.93,2025-11-15T02:05:08Z
TX0008502,M000086,TERM-67813,WEB,AUTH-675974,2.58,2025-11-15T05:54:48Z
TX0004886,M000380,TERM-34766,APP,AUTH-670594,3.29,2025-11-15T07:54:48Z
TX0001730,M000214,TERM-28903,WEB,AUTH-594319,4.17,2025-11-15T08:30:26Z
TX0003314,M000130,TERM-93204,APP,AUTH-433912,1.80,2025-11-15T09:43:18Z
TX0005517,M000232,TERM-59129,WEB,AUTH-522258,2.75,2025-11-15T09:55:01Z
TX0007182,M000352,TERM-29951,POS,AUTH-391613,1.37,2025-11-15T10:54:30Z
TX0003019,M000337,TERM-98341,WEB,AUTH-193418,1.42,2025-11-15T11:20:02Z
TX0008021,M000370,TERM-66078,WEB,AUTH-775634,0.82,2025-11-15T13:50:50Z
TX0000529,M000414,TERM-12636,WEB,AUTH-389012,1.87,2025-11-15T14:11:40Z
TX0008636,M000363,TERM-28069,APP,AUTH-620151,4.20,2025-11-15T15:24:53Z
TX0005691,M000172,TERM-78425,POS,AUTH-293127,3.72,2025-11-15T16:28:55Z
TX0003177,M000091,TERM-18970,APP,AUTH-785734,1.70,2025-11-15T19:47:24Z
TX0005953,M000155,TERM-53149,WEB,AUTH-735776,3.07,2025-11-15T20:12:28Z
TX0006395,M000040,TERM-28687,WEB,AUTH-930182,2.55,2025-11-15T20:50:37Z
TX0004476,M000449,TERM-27060,WEB,AUTH-292490,2.71,2025-11-15T21:40:28Z
TX0006463,M000189,TERM-34067,WEB,AUTH-721595,2.16,2025-11-16T00:54:54Z
TX0007422,M000102,TERM-90580,WEB,AUTH-653055,1.14,2025-11-16T02:03:43Z
TX0005198,M000303,TERM-92079,APP,AUTH-414241,1.33,2025-11-16T03:49:19Z
TX0004005,M000055,TERM-99837,POS,AUTH-191299,1.54,2025-11-16T05:35:16Z
TX0002431,M000420,TERM-62147,APP,AUTH-906409,4.20,2025-11-16T06:33:07Z
TX0001925,M000081,TERM-39242,WEB,AUTH-703830,0.97,2025-11-16T06:49:31Z
TX0000399,M000176,TERM-22161,POS,AUTH-362017,0.94,2025-11-16T06:53:19Z
TX0008904,M000056,TERM-21612,APP,AUTH-369060,0.87,2025-11-16T07:08:06Z
TX0006853,M000290,TERM-64914,APP,AUTH-301416,3.01,2025-11-16T08:20:17Z
TX0003242,M000292,TERM-59779,APP,AUTH-499365,2.00,2025-11-16T10:41:46Z
TX0007949,M000420,TERM-69052,WEB,AUTH-548310,1.72,2025-11-16T11:53:05Z
TX0002013,M000019,TERM-13527,POS,AUTH-864906,3.69,2025-11-16T12:08:13Z
TX0004300,M000231,TERM-64007,WEB,AUTH-400956,1.02,2025-11-16T12:37:21Z
TX0003791,M000051,TERM-95312,WEB,AUTH-185444,1.14,2025-11-16T16:10:03Z
TX0008861,M000367,TERM-47869,WEB,AUTH-133852,3.41,2025-11-16T16:31:01Z
TX0008608,M000075,TERM-10619,WEB,AUTH-841971,3.28,2025-11-16T17:40:22Z
TX0003595,M000407,TERM-53933,WEB,AUTH-924709,0.98,2025-11-16T18:15:46Z
TX0001648,M000029,TERM-66360,APP,AUTH-937193,2.34,2025-11-16T18:41:11Z
TX0004288,M000339,TERM-57930,APP,AUTH-423865,3.35,2025-11-16T18:43:47Z
TX0003771,M000033,TERM-64141,APP,AUTH-542670,0.88,2025-11-16T21:56:14Z
TX0002411,M000308,TERM-48996,APP,AUTH-659616,2.00,2025-11-16T22:37:34Z
TX0002346,M000053,TERM-99664,WEB,AUTH-603863,4.05,2025-11-17T00:32:33Z
TX0005136,M000263,TERM-71791,WEB,AUTH-941326,2.32,2025-11-17T00:52:38Z
TX0004140,M000377,TERM-41709,WEB,AUTH-817769,3.36,2025-11-17T00:58:43Z
TX0006144,M000385,TERM-92072,WEB,AUTH-651206,2.34,2025-11-17T02:55:28Z
TX0004614,M000002,TERM-66953,APP,AUTH-384312,1.05,2025-11-17T02:58:43Z
TX0006125,M000421,TERM-83340,APP,AUTH-783522,3.08,2025-11-17T03:31:00Z
TX0003461,M000131,TERM-32618,APP,AUTH-319704,0.90,2025-11-17T03:32:25Z
TX0001673,M000241,TERM-83307,APP,AUTH-112364,3.15,2025-11-17T06:38:35Z
TX0005011,M000378,TERM-97098,POS,AUTH-292699,1.59,2025-11-17T06:53:23Z
TX0002602,M000335,TERM-79674,APP,AUTH-504223,2.70,2025-11-17T07:21:09Z
TX0008376,M000276,TERM-57884,WEB,AUTH-884425,3.83,2025-11-17T08:23:16Z
TX0002324,M000233,TERM-68771,WEB,AUTH-683002,4.09,2025-11-17T10:00:57Z
TX0000040,M000121,TERM-92721,APP,AUTH-483229,2.29,2025-11-17T10:28:47Z
TX0005510,M000358,TERM-59496,WEB,AUTH-460910,3.45,2025-11-17T11:00:45Z
TX0006469,M000223,TERM-42629,APP,AUTH-815147,1.24,2025-11-17T13:51:56Z
TX0000745,M000148,TERM-32102,APP,AUTH-378250,1.51,2025-11-17T14:52:22Z
TX0004921,M000038,TERM-28440,WEB,AUTH-670693,0.65,2025-11-17T15:17:02Z
TX0005121,M000344,TERM-32002,WEB,AUTH-117997,2.18,2025-11-17T15:39:02Z
TX0005978,M000341,TERM-71104,POS,AUTH-190490,3.63,2025-11-17T16:41:35Z
