cliente_id,tx_id,rol,factor_autenticacion,autenticacion_ok,ip_origen,confianza_sesion
C000227,TX0006284,ORDENANTE,BIOMETRIA,true,101.192.70.68,0.72
C000620,TX0007916,ORDENANTE,PASSWORD,true,143.196.45.147,0.41
C000028,TX0008526,ORDENANTE,PASSWORD,true,186.197.222.59,0.67
C000794,TX0007987,ORDENANTE,SIN_FACTOR,true,156.26.28.29,0.52
C000634,TX0004214,ORDENANTE,TOKEN_APP,true,24.149.250.216,0.28
C000306,TX0005209,ORDENANTE,SMS_OTP,true,111.101.193.26,0.39
C000925,TX0002845,ORDENANTE,BIOMETRIA,true,152.50.152.197,0.46
C000808,TX0005506,ORDENANTE,PASSWORD,true,161.56.162.19,0.59
C000485,TX0002933,ORDENANTE,TOKEN_APP,true,72.179.11.123,0.36
C000959,TX0001963,ORDENANTE,PASSWORD,true,118.200.190.219,0.34
C000478,TX0003649,ORDENANTE,SMS_OTP,true,31.193.137.23,0.29
C000436,TX0000299,ORDENANTE,PASSWORD,true,48.243.127.56,0.39
C000534,TX0005061,ORDENANTE,SIN_FACTOR,true,37.145.74.165,0.50
C000622,TX0005780,ORDENANTE,PASSWORD,true,142.55.61.241,0.61
C000891,TX0000405,ORDENANTE,TOKEN_APP,true,98.195.235.97,0.60
C000551,TX0005023,ORDENANTE,PASSWORD,true,128.78.227.175,0.45
C000886,TX0005095,ORDENANTE,PASSWORD,true,145.179.23.102,0.58
C000422,TX0002594,ORDENANTE,PASSWORD,true,82.46.174.93,0.67
C000128,TX0001092,ORDENANTE,SMS_OTP,true,133.151.85.121,0.52
C000026,TX0004746,ORDENANTE,BIOMETRIA,true,143.47.179.35,0.72
C000766,TX0007484,ORDENANTE,SIN_FACTOR,true,132.166.122.62,0.59
C000096,TX0004961,ORDENANTE,TOKEN_APP,true,117.232.79.162,0.55
C001155,TX0008024,ORDENANTE,TOKEN_APP,true,36.241.59.157,0.57
C000152,TX0002370,ORDENANTE,PASSWORD,true,112.59.20.41,0.28
C000345,TX0003945,ORDENANTE,PASSWORD,true,190.65.61.145,0.41
C000604,TX0002239,ORDENANTE,PASSWORD,true,192.225.157.154,0.69
C000072,TX0000829,ORDENANTE,BIOMETRIA,true,143.155.236.80,0.35
C000166,TX0006679,ORDENANTE,SMS_OTP,true,59.132.52.85,0.47
C000604,TX0006847,ORDENANTE,TOKEN_APP,true,192.225.157.154,0.56
C001144,TX0000198,ORDENANTE,SMS_OTP,true,98.254.50.59,0.65
C001017,TX0004102,ORDENANTE,SIN_FACTOR,true,147.68.169.22,0.32
C000509,TX0001115,ORDENANTE,BIOMETRIA,true,169.205.152.70,0.68
C001190,TX0005464,ORDENANTE,SMS_OTP,true,184.158.202.100,0.69
C000504,TX0002882,ORDENANTE,TOKEN_APP,true,166.113.18.200,0.49
C000331,TX0005094,ORDENANTE,SIN_FACTOR,true,101.204.5.151,0.67
C001068,TX0006103,ORDENANTE,SMS_OTP,true,176.37.108.172,0.39
C000962,TX0001033,ORDENANTE,SMS_OTP,true,96.59.219.3,0.55
C001187,TX0004660,ORDENANTE,SMS_OTP,true,65.42.94.64,0.62
C000669,TX0000881,ORDENANTE,PASSWORD,true,26.34.128.249,0.85
C000163,TX0004072,ORDENANTE,PASSWORD,true,123.214.241.149,0.77
C000381,TX0008865,ORDENANTE,SMS_OTP,true,34.50.98.198,0.50
C000547,TX0005840,ORDENANTE,BIOMETRIA,true,106.250.195.88,0.51
C000972,TX0006665,ORDENANTE,TOKEN_APP,true,104.8.151.111,0.75
C000222,TX0004360,ORDENANTE,TOKEN_APP,true,119.16.233.19,0.21
C000838,TX0006670,ORDENANTE,BIOMETRIA,true,189.8.19.107,0.70
C000758,TX0000843,ORDENANTE,SMS_OTP,true,108.84.9.192,0.45
C000443,TX0002224,ORDENANTE,SMS_OTP,true,68.137.119.140,0.56
C001189,TX0000180,ORDENANTE,PASSWORD,true,100.223.5.225,0.58
C000212,TX0008454,ORDENANTE,BIOMETRIA,true,123.192.198.20,0.25
C000644,TX0008326,ORDENANTE,SMS_OTP,true,56.95.86.6,0.64
C000130,TX0006516,ORDENANTE,TOKEN_APP,true,193.186.91.63,0.22
C000194,TX0004815,ORDENANTE,BIOMETRIA,true,161.31.162.26,0.65
C000930,TX0001759,ORDENANTE,PASSWORD,true,103.132.202.59,0.75
C000673,TX0000453,ORDENANTE,BIOMETRIA,true,87.102.178.95,0.55
C000922,TX0000927,ORDENANTE,SMS_OTP,true,25.6.134.63,0.50
C000920,TX0004147,ORDENANTE,PASSWORD,true,34.221.150.202,0.43
C000153,TX0006617,ORDENANTE,BIOMETRIA,true,28.225.213.188,0.23
C000367,TX0000420,ORDENANTE,PASSWORD,true,152.140.171.198,0.59
C001020,TX0008307,ORDENANTE,SMS_OTP,true,140.171.165.153,0.36
C000002,TX0003707,ORDENANTE,BIOMETRIA,true,110.203.134.105,0.36
C000184,TX0006404,ORDENANTE,SMS_OTP,true,46.106.196.167,0.29
C000081,TX0008194,ORDENANTE,TOKEN_APP,true,188.136.59.250,0.30
C000398,TX0001763,ORDENANTE,SIN_FACTOR,true,92.246.120.180,0.34
C000866,TX0005318,ORDENANTE,BIOMETRIA,true,92.199.47.214,0.45
C000392,TX0006647,ORDENANTE,SMS_OTP,true,191.144.209.69,0.56
C000975,TX0006207,ORDENANTE,SMS_OTP,true,106.27.181.105,0.60
C000633,TX0005458,ORDENANTE,BIOMETRIA,true,183.128.31.43,0.31
C000474,TX0002715,ORDENANTE,BIOMETRIA,true,91.184.160.224,0.62
C000337,TX0004174,ORDENANTE,TOKEN_APP,true,28.197.24.37,0.45
C000510,TX0001135,ORDENANTE,SMS_OTP,true,26.238.125.106,0.55
C000338,TX0001215,ORDENANTE,TOKEN_APP,true,196.79.242.178,0.60
C000638,TX0002120,ORDENANTE,BIOMETRIA,true,105.220.58.108,0.61
C000274,TX0005665,ORDENANTE,SMS_OTP,true,136.83.61.87,0.40
C000038,TX0002082,ORDENANTE,SIN_FACTOR,true,111.200.38.210,0.64
C000044,TX0003705,ORDENANTE,SMS_OTP,true,30.132.222.194,0.68
C000338,TX0007133,ORDENANTE,TOKEN_APP,true,98.74.197.166,0.77
C000459,TX0000784,ORDENANTE,PASSWORD,true,43.136.56.100,0.77
C000925,TX0008522,ORDENANTE,TOKEN_APP,true,152.50.152.197,0.70
C000109,TX0002906,ORDENANTE,PASSWORD,true,79.118.222.224,0.71
C001010,TX0007818,ORDENANTE,TOKEN_APP,true,34.194.57.216,0.32
C000024,TX0002300,ORDENANTE,BIOMETRIA,true,31.230.28.205,0.49
C000095,TX0001127,ORDENANTE,PASSWORD,true,164.96.76.190,0.16
C000678,TX0002532,ORDENANTE,SMS_OTP,true,134.55.161.95,0.54
C000617,TX0008119,ORDENANTE,BIOMETRIA,true,160.78.126.228,0.61
C001166,TX0005058,ORDENANTE,BIOMETRIA,true,45.252.116.162,0.29
C000177,TX0008754,ORDENANTE,SMS_OTP,true,148.190.41.218,0.42
C000794,TX0006761,ORDENANTE,SIN_FACTOR,true,156.26.28.29,0.41
C000619,TX0003980,ORDENANTE,PASSWORD,true,157.241.107.131,0.48
C000209,TX0005574,ORDENANTE,SMS_OTP,true,133.197.82.144,0.44
C000185,TX0002623,ORDENANTE,BIOMETRIA,true,158.118.232.190,0.74
C000911,TX0000512,ORDENANTE,PASSWORD,true,122.109.242.159,0.64
C001130,TX0005524,ORDENANTE,SMS_OTP,true,42.22.101.19,0.80
C000199,TX0007005,ORDENANTE,BIOMETRIA,true,84.183.36.172,0.40
C000001,TX0002634,ORDENANTE,SMS_OTP,true,194.38.110.57,0.69
C000875,TX0005284,ORDENANTE,BIOMETRIA,true,31.95.99.212,0.51
C000232,TX0007926,ORDENANTE,TOKEN_APP,true,165.63.117.109,0.42
C000884,TX0002348,ORDENANTE,SMS_OTP,true,39.36.94.80,0.66
C000569,TX0003122,ORDENANTE,SMS_OTP,true,114.197.252.128,0.61
C000035,TX0006140,ORDENANTE,BIOMETRIA,true,152.231.55.226,0.48
C000566,TX0003784,ORDENANTE,PASSWORD,true,79.115.187.17,0.56
C000691,TX0004285,ORDENANTE,PASSWORD,true,49.2.99.9,0.54
C000680,TX0003399,ORDENANTE,BIOMETRIA,true,195.224.194.104,0.62
C000749,TX0007006,ORDENANTE,PASSWORD,true,133.164.228.112,0.52
C000470,TX0000002,ORDENANTE,PASSWORD,true,165.165.1.106,0.85
C000991,TX0004838,ORDENANTE,SMS_OTP,true,40.218.74.65,0.35
C000489,TX0003499,ORDENANTE,BIOMETRIA,true,153.204.222.147,0.51
C001175,TX0002379,ORDENANTE,TOKEN_APP,true,55.170.42.237,0.52
C001197,TX0000187,ORDENANTE,TOKEN_APP,true,34.194.57.216,0.02
C000959,TX0001354,ORDENANTE,SIN_FACTOR,true,118.200.190.219,0.27
C000294,TX0000088,ORDENANTE,BIOMETRIA,true,49.55.29.231,0.36
C001154,TX0002744,ORDENANTE,SIN_FACTOR,true,128.78.227.175,0.30
C000079,TX0000221,ORDENANTE,PASSWORD,true,116.35.112.85,0.50
C000368,TX0006932,ORDENANTE,SMS_OTP,true,27.239.104.116,0.38
C001048,TX0007755,ORDENANTE,BIOMETRIA,true,118.182.68.125,0.29
C000736,TX0003223,ORDENANTE,PASSWORD,true,37.117.239.141,0.31
C000049,TX0007157,ORDENANTE,TOKEN_APP,true,123.7.35.146,0.48
C000059,TX0001674,ORDENANTE,PASSWORD,true,142.154.120.113,0.28
C001104,TX0001733,ORDENANTE,BIOMETRIA,true,27.140.149.171,0.51
C000599,TX0000698,ORDENANTE,BIOMETRIA,true,48.30.111.167,0.61
C000318,TX0000513,ORDENANTE,TOKEN_APP,true,95.168.247.231,0.52
C000421,TX0003365,ORDENANTE,SIN_FACTOR,true,57.63.52.35,0.69
C000086,TX0000494,ORDENANTE,BIOMETRIA,true,141.108.184.150,0.49
C000438,TX0001247,ORDENANTE,TOKEN_APP,true,64.154.44.240,0.65
C000735,TX0005323,ORDENANTE,SIN_FACTOR,true,64.5.67.143,0.39
C000664,TX0005788,ORDENANTE,TOKEN_APP,true,159.92.117.84,0.41
C000935,TX0006841,ORDENANTE,BIOMETRIA,true,30.132.222.194,0.49
C000271,TX0005111,ORDENANTE,PASSWORD,true,66.164.29.8,0.54
C000201,TX0005273,ORDENANTE,SMS_OTP,true,29.13.187.78,0.60
C000047,TX0000589,ORDENANTE,SMS_OTP,true,30.194.124.54,0.55
C000603,TX0001151,ORDENANTE,TOKEN_APP,true,123.185.128.158,0.73
C000165,TX0002006,ORDENANTE,BIOMETRIA,true,114.82.78.73,0.63
C000009,TX0008227,ORDENANTE,SIN_FACTOR,true,30.245.82.181,0.30
C000237,TX0007538,ORDENANTE,SMS_OTP,true,144.123.170.140,0.46
C000832,TX0003079,ORDENANTE,BIOMETRIA,true,37.74.109.233,0.42
C000042,TX0006809,ORDENANTE,SMS_OTP,true,114.130.250.142,0.65
C000454,TX0003123,ORDENANTE,BIOMETRIA,true,163.197.202.36,0.43
C000207,TX0005925,ORDENANTE,PASSWORD,true,196.135.147.148,0.75
C000156,TX0007090,ORDENANTE,SMS_OTP,true,62.29.27.211,0.59
C001014,TX0006101,ORDENANTE,PASSWORD,true,200.218.221.150,0.39
C000153,TX0006024,ORDENANTE,PASSWORD,true,28.225.213.188,0.30
C000739,TX0003178,ORDENANTE,TOKEN_APP,true,101.238.168.101,0.56
C001159,TX0006156,ORDENANTE,BIOMETRIA,true,58.51.26.57,0.55
C000357,TX0008316,ORDENANTE,BIOMETRIA,true,149.43.53.180,0.41
C000901,TX0008718,ORDENANTE,BIOMETRIA,true,51.11.143.2,0.48
C000783,TX0006750,ORDENANTE,PASSWORD,true,126.139.65.45,0.56
C000548,TX0004982,ORDENANTE,SMS_OTP,true,179.53.152.190,0.41
C000931,TX0003573,ORDENANTE,PASSWORD,true,170.236.114.246,0.79
C000443,TX0008082,ORDENANTE,PASSWORD,true,68.137.119.140,0.63
C000695,TX0000647,ORDENANTE,SMS_OTP,true,117.57.110.143,0.66
C000428,TX0002492,ORDENANTE,BIOMETRIA,true,29.66.244.134,0.49
C001057,TX0007868,ORDENANTE,BIOMETRIA,true,186.143.99.120,0.62
C000976,TX0007172,ORDENANTE,BIOMETRIA,true,66.205.178.121,0.51
C001017,TX0008323,ORDENANTE,BIOMETRIA,true,147.68.169.22,0.59
C000276,TX0001298,ORDENANTE,PASSWORD,true,195.58.112.7,0.29
C000940,TX0007617,ORDENANTE,BIOMETRIA,true,62.26.176.145,0.70
C000958,TX0003160,ORDENANTE,TOKEN_APP,true,113.233.6.205,0.36
C001098,TX0006652,ORDENANTE,BIOMETRIA,true,176.149.108.31,0.51
C000525,TX0005188,ORDENANTE,PASSWORD,true,62.159.39.252,0.73
C000388,TX0007597,ORDENANTE,SMS_OTP,true,23.209.49.176,0.28
C001090,TX0004025,ORDENANTE,SMS_OTP,true,101.222.196.42,0.51
C001163,TX0005293,ORDENANTE,BIOMETRIA,true,168.197.196.251,0.49
C000398,TX0004854,ORDENANTE,TOKEN_APP,true,92.246.120.180,0.19
C001133,TX0008390,ORDENANTE,SMS_OTP,true,71.213.114.189,0.67
C000932,TX0006401,ORDENANTE,SMS_OTP,true,58.179.36.19,0.48
C000531,TX0003626,ORDENANTE,PASSWORD,true,109.73.134.86,0.53
C000749,TX0005471,ORDENANTE,PASSWORD,true,133.164.228.112,0.37
C000432,TX0002537,ORDENANTE,TOKEN_APP,true,190.72.23.242,0.28
C000368,TX0006599,ORDENANTE,TOKEN_APP,true,27.239.104.116,0.26
C000989,TX0004578,ORDENANTE,TOKEN_APP,true,197.136.189.197,0.43
C000636,TX0000006,ORDENANTE,SMS_OTP,true,115.129.141.84,0.32
C000443,TX0003351,ORDENANTE,SMS_OTP,true,68.137.119.140,0.33
C000098,TX0005180,ORDENANTE,SMS_OTP,true,186.52.207.248,0.57
C000617,TX0003584,ORDENANTE,SMS_OTP,true,160.78.126.228,0.37
C000711,TX0007892,ORDENANTE,PASSWORD,true,172.181.169.71,0.27
C000831,TX0005942,ORDENANTE,SMS_OTP,true,23.210.198.65,0.76
C000960,TX0004541,ORDENANTE,SMS_OTP,true,49.62.157.195,0.56
C000197,TX0001531,ORDENANTE,PASSWORD,true,185.230.77.77,0.55
C001134,TX0007281,ORDENANTE,SMS_OTP,true,100.224.202.133,0.58
C001148,TX0000109,ORDENANTE,SIN_FACTOR,true,51.231.105.20,0.54
C000564,TX0002382,ORDENANTE,PASSWORD,true,195.58.112.7,0.75
C000112,TX0000536,ORDENANTE,PASSWORD,true,98.254.50.59,0.53
C000177,TX0002071,ORDENANTE,PASSWORD,true,183.187.149.212,0.64
C000061,TX0008819,ORDENANTE,SMS_OTP,true,130.55.140.184,0.49
C000750,TX0001049,ORDENANTE,SMS_OTP,true,92.111.11.246,0.31
C000784,TX0001631,ORDENANTE,PASSWORD,true,101.189.61.46,0.44
C000514,TX0005611,ORDENANTE,SMS_OTP,true,200.218.221.150,0.62
C000722,TX0004117,ORDENANTE,PASSWORD,true,184.112.173.153,0.60
C001126,TX0006960,ORDENANTE,BIOMETRIA,true,132.166.122.62,0.42
C000453,TX0000970,ORDENANTE,TOKEN_APP,true,181.242.53.125,0.43
C000213,TX0007298,ORDENANTE,TOKEN_APP,true,23.209.49.176,0.49
C000103,TX0004977,ORDENANTE,SMS_OTP,true,122.103.158.138,0.55
C000046,TX0000963,ORDENANTE,SMS_OTP,true,125.213.92.223,0.41
C000198,TX0001025,ORDENANTE,BIOMETRIA,true,96.59.219.3,0.76
C000921,TX0006577,ORDENANTE,SMS_OTP,true,200.162.34.182,0.52
C000962,TX0001018,ORDENANTE,TOKEN_APP,true,96.59.219.3,0.71
C000876,TX0006311,ORDENANTE,TOKEN_APP,true,119.206.55.15,0.67
C000792,TX0005829,ORDENANTE,SMS_OTP,true,174.123.67.235,0.46
C000613,TX0007873,ORDENANTE,BIOMETRIA,true,86.225.52.109,0.71
C000612,TX0003317,ORDENANTE,SIN_FACTOR,true,174.215.196.233,0.53
C000177,TX0005492,ORDENANTE,TOKEN_APP,true,183.187.149.212,0.51
C001064,TX0008008,ORDENANTE,PASSWORD,true,75.206.159.7,0.53
C000554,TX0008585,ORDENANTE,SMS_OTP,true,42.48.77.105,0.71
C000158,TX0001558,ORDENANTE,PASSWORD,true,116.205.35.179,0.70
C001170,TX0008445,ORDENANTE,TOKEN_APP,true,196.79.242.178,0.26
C000630,TX0002375,ORDENANTE,PASSWORD,true,141.223.42.157,0.17
C001097,TX0001902,ORDENANTE,TOKEN_APP,true,184.158.202.100,0.68
C001124,TX0003692,ORDENANTE,SMS_OTP,true,152.50.152.197,0.41
C000370,TX0004581,ORDENANTE,TOKEN_APP,true,116.35.112.85,0.59
C000012,TX0002822,ORDENANTE,SIN_FACTOR,true,69.136.18.20,0.49
C000583,TX0008381,ORDENANTE,BIOMETRIA,true,26.165.114.76,0.43
C000125,TX0000891,ORDENANTE,BIOMETRIA,true,92.81.243.242,0.64
C000234,TX0008532,ORDENANTE,BIOMETRIA,true,101.60.107.11,0.27
C000170,TX0003639,ORDENANTE,TOKEN_APP,true,68.74.87.7,0.77
C000429,TX0000954,ORDENANTE,TOKEN_APP,true,117.238.29.143,0.63
C000872,TX0000027,ORDENANTE,SMS_OTP,true,152.50.152.197,0.67
C001066,TX0008956,ORDENANTE,PASSWORD,true,152.140.171.198,0.85
C000013,TX0003420,ORDENANTE,TOKEN_APP,true,119.192.80.115,0.41
C000064,TX0006900,ORDENANTE,SMS_OTP,true,199.43.180.52,0.63
C000812,TX0001811,ORDENANTE,SMS_OTP,true,182.218.113.153,0.56
C001096,TX0002319,ORDENANTE,BIOMETRIA,true,105.27.148.28,0.48
C000727,TX0005876,ORDENANTE,BIOMETRIA,true,61.63.203.189,0.56
C000964,TX0003053,ORDENANTE,BIOMETRIA,true,107.241.38.235,0.14
C000620,TX0007745,ORDENANTE,BIOMETRIA,true,143.196.45.147,0.41
C000037,TX0008253,ORDENANTE,PASSWORD,true,164.96.76.190,0.46
C000730,TX0001458,ORDENANTE,PASSWORD,true,151.246.229.81,0.74
C000273,TX0006324,ORDENANTE,TOKEN_APP,true,84.221.227.139,0.42
C000008,TX0004580,ORDENANTE,SMS_OTP,true,149.184.162.20,0.76
C000877,TX0006953,ORDENANTE,SMS_OTP,true,102.16.16.165,0.32
C000664,TX0002730,ORDENANTE,SMS_OTP,true,159.92.117.84,0.40
C000906,TX0007424,ORDENANTE,BIOMETRIA,true,200.235.60.174,0.84
C000371,TX0002310,ORDENANTE,PASSWORD,true,164.201.93.115,0.38
C000284,TX0007043,ORDENANTE,PASSWORD,true,75.206.159.7,0.53
C000436,TX0008995,ORDENANTE,SMS_OTP,true,83.28.210.229,0.47
C000086,TX0008016,ORDENANTE,SMS_OTP,true,141.108.184.150,0.52
C000691,TX0000839,ORDENANTE,PASSWORD,true,49.2.99.9,0.64
C000737,TX0006869,ORDENANTE,SMS_OTP,true,119.192.80.115,0.52
C000667,TX0001968,ORDENANTE,BIOMETRIA,true,172.145.236.192,0.36
C000092,TX0004869,ORDENANTE,SMS_OTP,true,159.134.165.125,0.53
C000152,TX0001262,ORDENANTE,SMS_OTP,true,112.59.20.41,0.53
C000124,TX0006003,ORDENANTE,SMS_OTP,true,97.43.227.77,0.60
C000134,TX0008137,ORDENANTE,SMS_OTP,true,99.100.95.157,0.20
C001082,TX0008937,ORDENANTE,BIOMETRIA,true,186.197.222.59,0.55
C000713,TX0004813,ORDENANTE,SMS_OTP,true,55.21.74.215,0.63
C000241,TX0005448,ORDENANTE,SIN_FACTOR,true,128.249.74.44,0.58
C000210,TX0001680,ORDENANTE,BIOMETRIA,true,95.26.221.133,0.43
C000601,TX0004735,ORDENANTE,SIN_FACTOR,true,175.49.27.130,0.50
C001009,TX0003189,ORDENANTE,SMS_OTP,true,168.121.119.12,0.53
C000228,TX0004272,ORDENANTE,PASSWORD,true,140.90.150.161,0.43
C001170,TX0006573,ORDENANTE,SMS_OTP,true,196.79.242.178,0.33
C000846,TX0000582,ORDENANTE,SIN_FACTOR,true,138.192.152.251,0.70
C001130,TX0000133,ORDENANTE,SMS_OTP,true,42.22.101.19,0.63
C000849,TX0000217,ORDENANTE,PASSWORD,true,100.221.207.183,0.48
C000215,TX0000147,ORDENANTE,PASSWORD,true,161.167.175.8,0.54
C000038,TX0001966,ORDENANTE,SMS_OTP,true,111.200.38.210,0.41
C000248,TX0007008,ORDENANTE,SMS_OTP,true,45.249.153.38,0.19
C000291,TX0007071,ORDENANTE,SMS_OTP,true,63.109.102.10,0.77
C000056,TX0006582,ORDENANTE,SIN_FACTOR,true,162.216.157.228,0.57
C001013,TX0003548,ORDENANTE,TOKEN_APP,true,37.74.109.233,0.66
C000206,TX0006257,ORDENANTE,PASSWORD,true,68.74.87.7,0.33
C000892,TX0006658,ORDENANTE,PASSWORD,true,169.144.187.35,0.55
C000799,TX0005303,ORDENANTE,PASSWORD,true,168.197.196.251,0.36
C000157,TX0004068,ORDENANTE,SIN_FACTOR,true,191.16.61.10,0.51
C000691,TX0006909,ORDENANTE,PASSWORD,true,49.2.99.9,0.54
C000556,TX0002163,ORDENANTE,TOKEN_APP,true,49.62.157.195,0.36
C000525,TX0004445,ORDENANTE,BIOMETRIA,true,62.159.39.252,0.47
C000092,TX0002393,ORDENANTE,BIOMETRIA,true,159.134.165.125,0.52
C000971,TX0003698,ORDENANTE,BIOMETRIA,true,171.10.230.91,0.22
C000580,TX0000452,ORDENANTE,PASSWORD,true,45.162.206.37,0.59
C000848,TX0002136,ORDENANTE,SMS_OTP,true,98.170.119.144,0.40
C000182,TX0008157,ORDENANTE,PASSWORD,true,107.103.167.14,0.34
C000043,TX0005674,ORDENANTE,SMS_OTP,true,35.230.131.182,0.44
C000972,TX0002316,ORDENANTE,BIOMETRIA,true,104.8.151.111,0.28
C000149,TX0002306,ORDENANTE,BIOMETRIA,true,101.237.66.231,0.40
C000075,TX0008982,ORDENANTE,SMS_OTP,true,65.148.166.216,0.66
C000387,TX0003754,ORDENANTE,SMS_OTP,true,108.149.1.37,0.55
C001190,TX0005330,ORDENANTE,BIOMETRIA,true,184.158.202.100,0.58
C000269,TX0001347,ORDENANTE,BIOMETRIA,true,177.139.184.15,0.46
C000675,TX0003174,ORDENANTE,PASSWORD,true,187.133.178.126,0.68
C000466,TX0000660,ORDENANTE,SMS_OTP,true,33.192.222.211,0.49
C000808,TX0001942,ORDENANTE,SMS_OTP,true,161.56.162.19,0.72
C000539,TX0004165,ORDENANTE,SIN_FACTOR,true,184.158.202.100,0.42
C000695,TX0007844,ORDENANTE,TOKEN_APP,true,117.57.110.143,0.48
C000352,TX0000622,ORDENANTE,TOKEN_APP,true,110.179.175.218,0.33
C000201,TX0007973,ORDENANTE,PASSWORD,true,29.13.187.78,0.53
C000667,TX0008959,ORDENANTE,SIN_FACTOR,true,172.145.236.192,0.42
C001146,TX0004081,ORDENANTE,TOKEN_APP,true,200.235.60.174,0.65
C000213,TX0006937,ORDENANTE,SMS_OTP,true,23.209.49.176,0.46
C000079,TX0004595,ORDENANTE,PASSWORD,true,116.35.112.85,0.74
C000199,TX0005753,ORDENANTE,PASSWORD,true,84.183.36.172,0.54
C000284,TX0005054,ORDENANTE,SMS_OTP,true,92.219.157.188,0.75
C000172,TX0000319,ORDENANTE,BIOMETRIA,true,36.241.59.157,0.80
C001037,TX0000227,ORDENANTE,PASSWORD,true,66.129.110.215,0.59
C000005,TX0000033,ORDENANTE,BIOMETRIA,true,131.149.244.36,0.49
C000452,TX0007735,ORDENANTE,TOKEN_APP,true,126.253.15.42,0.23
C001135,TX0002462,ORDENANTE,BIOMETRIA,true,103.233.51.67,0.64
C000960,TX0008702,ORDENANTE,PASSWORD,true,49.62.157.195,0.74
C000987,TX0005075,ORDENANTE,BIOMETRIA,true,88.251.43.144,0.64
C001029,TX0001073,ORDENANTE,PASSWORD,true,48.243.127.56,0.75
C000998,TX0006882,ORDENANTE,PASSWORD,true,148.15.39.193,0.67
C000691,TX0008657,ORDENANTE,TOKEN_APP,true,49.2.99.9,0.65
C000901,TX0007359,ORDENANTE,SIN_FACTOR,true,51.11.143.2,0.64
C000745,TX0003676,ORDENANTE,PASSWORD,true,29.13.187.78,0.58
C000272,TX0002075,ORDENANTE,SIN_FACTOR,true,183.73.37.161,0.51
C000077,TX0005348,ORDENANTE,TOKEN_APP,true,137.123.12.215,0.33
C000478,TX0007381,ORDENANTE,TOKEN_APP,true,31.193.137.23,0.67
C000238,TX0005930,ORDENANTE,BIOMETRIA,true,79.11.137.113,0.45
C000288,TX0005025,ORDENANTE,BIOMETRIA,true,27.140.149.171,0.13
C000620,TX0001754,ORDENANTE,TOKEN_APP,true,143.196.45.147,0.08
C000401,TX0001097,ORDENANTE,SMS_OTP,true,56.152.197.61,0.53
C000286,TX0000213,ORDENANTE,PASSWORD,true,177.119.197.79,0.26
C000207,TX0006292,ORDENANTE,BIOMETRIA,true,196.135.147.148,0.48
C000187,TX0005389,ORDENANTE,PASSWORD,true,103.143.90.137,0.52
C000874,TX0005537,ORDENANTE,BIOMETRIA,true,165.50.12.244,0.50
C001162,TX0001290,ORDENANTE,PASSWORD,true,42.22.101.19,0.57
C000765,TX0003886,ORDENANTE,PASSWORD,true,64.32.74.114,0.58
C000884,TX0004378,ORDENANTE,PASSWORD,true,39.36.94.80,0.42
C000746,TX0006318,ORDENANTE,SMS_OTP,true,125.227.192.62,0.63
C000149,TX0002571,ORDENANTE,PASSWORD,true,101.237.66.231,0.44
C000363,TX0004691,ORDENANTE,PASSWORD,true,59.203.179.178,0.54
C000724,TX0003398,ORDENANTE,PASSWORD,true,188.136.59.250,0.53
C001182,TX0008179,ORDENANTE,SMS_OTP,true,133.226.22.73,0.52
C001006,TX0005167,ORDENANTE,SMS_OTP,true,106.226.202.53,0.64
C000949,TX0006855,ORDENANTE,PASSWORD,true,55.153.4.118,0.51
C000495,TX0003239,ORDENANTE,PASSWORD,true,58.51.26.57,0.41
C000171,TX0006835,ORDENANTE,TOKEN_APP,true,57.178.11.248,0.48
C000375,TX0004114,ORDENANTE,PASSWORD,true,123.94.82.82,0.63
C000466,TX0001137,ORDENANTE,TOKEN_APP,true,33.192.222.211,0.57
C000788,TX0004119,ORDENANTE,PASSWORD,true,66.129.110.215,0.56
C000431,TX0003866,ORDENANTE,TOKEN_APP,true,140.58.105.29,0.57
C000771,TX0001526,ORDENANTE,PASSWORD,true,71.213.204.176,0.53
C000061,TX0008514,ORDENANTE,BIOMETRIA,true,130.55.140.184,0.62
C000883,TX0007279,ORDENANTE,SMS_OTP,true,161.99.225.227,0.68
C001107,TX0002476,ORDENANTE,BIOMETRIA,true,74.7.232.20,0.38
C000166,TX0007033,ORDENANTE,TOKEN_APP,true,59.132.52.85,0.62
C000537,TX0005624,ORDENANTE,TOKEN_APP,true,55.238.164.120,0.72
C001149,TX0006983,ORDENANTE,BIOMETRIA,true,64.42.102.143,0.77
C000665,TX0005393,ORDENANTE,SIN_FACTOR,true,72.156.128.195,0.67
C000763,TX0005985,ORDENANTE,TOKEN_APP,true,177.37.142.212,0.69
C000868,TX0005118,ORDENANTE,BIOMETRIA,true,45.116.254.6,0.41
C000058,TX0001748,ORDENANTE,PASSWORD,true,102.31.57.223,0.55
C000898,TX0007663,ORDENANTE,PASSWORD,true,80.168.57.14,0.48
C001000,TX0000143,ORDENANTE,BIOMETRIA,true,33.167.204.82,0.62
C001074,TX0003910,ORDENANTE,SMS_OTP,true,190.65.61.145,0.52
C000711,TX0006166,ORDENANTE,SMS_OTP,true,172.181.169.71,0.72
C001065,TX0001985,ORDENANTE,SMS_OTP,true,75.206.159.7,0.85
C000566,TX0008991,ORDENANTE,PASSWORD,true,121.12.24.171,0.29
